edit,condition,checkpoint_bytes,d_in,d_out,first_answer_token_rank,forwards,fp32_bytes,generation_seconds,initialization,optimizer_tensor_bytes,parameters,status,steps,training_tokens,wall_seconds
101,J0_CP_R4,64430,14336,4096,NA,1280,5904,41.83950853347778,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,13280,189.66285610198975
101,J1_FREE_R4,928198,14336,4096,NA,1280,294912,52.73603367805481,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,13280,198.45604634284973
101,J2_FREE_R16,3582406,14336,4096,NA,1280,1179648,51.59918999671936,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,13280,197.2755205631256
102,J0_CP_R4,64366,14336,4096,NA,1280,5904,41.93735074996948,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,10800,176.8181164264679
102,J1_FREE_R4,928134,14336,4096,NA,1280,294912,46.09653925895691,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,10800,186.5768632888794
102,J2_FREE_R16,3582342,14336,4096,NA,1280,1179648,41.869094133377075,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,10800,177.26933026313782
103,J0_CP_R4,64366,14336,4096,NA,1280,5904,34.467896938323975,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,8240,180.6176300048828
103,J1_FREE_R4,928134,14336,4096,NA,1280,294912,35.115907430648804,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,8240,179.0738389492035
103,J2_FREE_R16,3582342,14336,4096,NA,1280,1179648,37.0501971244812,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,8240,181.52028608322144
104,J0_CP_R4,64430,14336,4096,NA,1280,5904,46.52895474433899,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,11920,190.71017265319824
104,J1_FREE_R4,928134,14336,4096,NA,1280,294912,51.28200554847717,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,11920,193.74707126617432
104,J2_FREE_R16,3582342,14336,4096,NA,1280,1179648,59.20589303970337,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,11920,197.89004755020142
105,J0_CP_R4,64366,14336,4096,NA,1280,5904,45.52906084060669,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,11920,192.27583765983582
105,J1_FREE_R4,928134,14336,4096,NA,1280,294912,49.419090270996094,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,11920,193.96278142929077
105,J2_FREE_R16,3582342,14336,4096,NA,1280,1179648,50.19665575027466,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,11920,194.67570567131042
106,J0_CP_R4,64430,14336,4096,NA,1280,5904,42.112080335617065,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,13360,189.1875627040863
106,J1_FREE_R4,928198,14336,4096,NA,1280,294912,49.89435625076294,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,13360,192.2709400653839
106,J2_FREE_R16,3582406,14336,4096,NA,1280,1179648,56.2673761844635,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,13360,199.7786271572113
107,J0_CP_R4,64366,14336,4096,NA,1280,5904,42.82315540313721,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,8000,189.56515049934387
107,J1_FREE_R4,928134,14336,4096,NA,1280,294912,40.599992990493774,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,8000,184.46373748779297
107,J2_FREE_R16,3582342,14336,4096,NA,1280,1179648,40.06935501098633,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,8000,183.9362690448761
108,J0_CP_R4,64430,14336,4096,NA,1280,5904,43.839070320129395,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,9360,183.74248623847961
108,J1_FREE_R4,928198,14336,4096,NA,1280,294912,52.13585114479065,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,9360,191.56665992736816
108,J2_FREE_R16,3582406,14336,4096,NA,1280,1179648,53.57510781288147,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,9360,196.65745425224304
109,J0_CP_R4,64430,14336,4096,NA,1280,5904,41.60676431655884,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,10320,186.4661066532135
109,J1_FREE_R4,928134,14336,4096,NA,1280,294912,45.3591890335083,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,10320,189.22241187095642
109,J2_FREE_R16,3582342,14336,4096,NA,1280,1179648,39.093217611312866,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,10320,183.38304591178894
110,J0_CP_R4,64366,14336,4096,NA,1280,5904,41.45697498321533,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,11600,185.90742182731628
110,J1_FREE_R4,928134,14336,4096,NA,1280,294912,48.658902645111084,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,11600,190.54864954948425
110,J2_FREE_R16,3582342,14336,4096,NA,1280,1179648,46.86410403251648,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,11600,189.13676357269287
111,J0_CP_R4,64366,14336,4096,NA,1280,5904,33.77135992050171,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,7680,178.9105486869812
111,J1_FREE_R4,928134,14336,4096,NA,1280,294912,33.77219772338867,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,7680,176.77915453910828
111,J2_FREE_R16,3582342,14336,4096,NA,1280,1179648,31.451372146606445,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,7680,175.6373484134674
112,J0_CP_R4,64366,14336,4096,NA,1280,5904,29.371298789978027,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,14960,156.92988109588623
112,J1_FREE_R4,928134,14336,4096,NA,1280,294912,43.58437180519104,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,14960,173.13484287261963
112,J2_FREE_R16,3582342,14336,4096,NA,1280,1179648,40.617440938949585,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,14960,181.88836574554443
113,J0_CP_R4,64366,14336,4096,NA,1280,5904,41.04406547546387,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,12080,186.69879841804504
113,J1_FREE_R4,928134,14336,4096,NA,1280,294912,41.92871284484863,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,12080,184.87691140174866
113,J2_FREE_R16,3582342,14336,4096,NA,1280,1179648,74.23394870758057,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,12080,218.85280203819275
114,J0_CP_R4,64366,14336,4096,NA,1280,5904,51.49238705635071,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,9520,194.30247521400452
114,J1_FREE_R4,928134,14336,4096,NA,1280,294912,56.328423261642456,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,9520,196.43055081367493
114,J2_FREE_R16,3582342,14336,4096,NA,1280,1179648,50.6628201007843,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,9520,192.44207954406738
116,J0_CP_R4,64366,14336,4096,NA,1280,5904,54.698179721832275,original W0; J0 restart due to missing historical RNG,11828,1476,COMPLETE,320,11200,199.74590754508972
116,J1_FREE_R4,928134,14336,4096,NA,1280,294912,56.52378487586975,original W0; J0 restart due to missing historical RNG,589832,73728,COMPLETE,320,11200,199.7418496608734
116,J2_FREE_R16,3582342,14336,4096,NA,1280,1179648,52.20570969581604,original W0; J0 restart due to missing historical RNG,2359304,294912,COMPLETE,320,11200,196.6599247455597
