cohort,track,prefix,role,stratum,strict_role,candidate,mode,control,control_mode,metric,delta,ci_low,ci_high,paired_inputs,paired_edits,source_images,patients,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,bootstrap_seed,bootstrap_draws
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,derived_imperative_style,EDIT_TARGET,W0,RC_FIXED_OLD16,W0,R0,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,derived_imperative_style,EDIT_TARGET,W0,RC_FIXED_OLD16,W0,R0,base_wrong_became_correct,0.0,0.0,0.0,52,28,28,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,derived_imperative_style,EDIT_TARGET,W1,RC_FIXED_OLD16,W1,R0,semantic,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,derived_imperative_style,EDIT_TARGET,W1,RC_FIXED_OLD16,W1,R0,base_wrong_became_correct,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC_FIXED_OLD16,BE,R0,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC_FIXED_OLD16,BE,R0,base_wrong_became_correct,0.0,0.0,0.0,52,28,28,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,derived_imperative_style,EDIT_TARGET,W1,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,semantic,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,derived_imperative_style,EDIT_TARGET,W1,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,base_wrong_became_correct,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,52,28,28,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC_FIXED_OLD16,W1,RC_FIXED_OLD16,semantic,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC_FIXED_OLD16,W1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,W0,RC_FIXED_OLD16,W0,R0,semantic,-0.10491071428571427,-0.14732142857142855,-0.06398809523809523,220,32,7,UNKNOWN,-0.18562788018433182,-0.026785714285714284,-0.128125,-0.075,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,W0,RC_FIXED_OLD16,W0,R0,base_correct_damage,-0.03125,-0.09375,0.0,32,32,1,UNKNOWN,,,,,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,W0,RC_FIXED_OLD16,W0,R0,base_wrong_became_correct,-0.128125,-0.17916666666666667,-0.07916666666666666,188,32,6,UNKNOWN,-0.20833333333333334,-0.04788306451612903,-0.15156250000000002,-0.096875,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,W0,RC_FIXED_OLD16,W0,R0,fpr,-0.5037202380952381,-0.6473214285714286,-0.3638392857142857,220,32,7,UNKNOWN,-0.6026785714285714,-0.3922413793103448,-0.53125,-0.478125,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,W1,RC_FIXED_OLD16,W1,R0,semantic,-0.2857142857142857,,,7,1,7,UNKNOWN,-0.5714285714285714,0.0,-0.3333333333333333,-0.16666666666666666,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,W1,RC_FIXED_OLD16,W1,R0,base_correct_damage,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,W1,RC_FIXED_OLD16,W1,R0,base_wrong_became_correct,-0.3333333333333333,,,6,1,6,UNKNOWN,-0.6666666666666666,0.0,-0.4,-0.2,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,W1,RC_FIXED_OLD16,W1,R0,fpr,-1.0,,,7,1,7,UNKNOWN,-1.0,-1.0,-1.0,-1.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,BE,R0,semantic,-0.05803571428571428,-0.10937499999999999,-0.007440476190476191,220,32,7,UNKNOWN,-0.17309907834101382,0.057171658986175114,-0.10520833333333333,-0.014583333333333332,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,BE,R0,base_correct_damage,-0.21875,-0.375,-0.09375,32,32,1,UNKNOWN,,,,,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,BE,R0,base_wrong_became_correct,-0.10520833333333333,-0.15625,-0.05833333333333333,188,32,6,UNKNOWN,-0.20094086021505378,-0.020833333333333332,-0.1265625,-0.0625,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,BE,R0,fpr,-0.5037202380952381,-0.6473214285714286,-0.3638392857142857,220,32,7,UNKNOWN,-0.6026785714285714,-0.3922413793103448,-0.53125,-0.478125,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,W1,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,semantic,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,W1,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,base_correct_damage,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,W1,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,base_wrong_became_correct,0.0,,,6,1,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,W1,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,fpr,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,220,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,base_correct_damage,0.0,0.0,0.0,32,32,1,UNKNOWN,,,,,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,188,32,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,fpr,0.0,0.0,0.0,220,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,W1,RC_FIXED_OLD16,semantic,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,W1,RC_FIXED_OLD16,base_correct_damage,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,W1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,,,6,1,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,A,0,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,W1,RC_FIXED_OLD16,fpr,0.0,,,7,1,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,native,native_source_edit,EDIT_TARGET,W0,RC_FIXED_OLD16,W0,R0,semantic,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,native,native_source_edit,EDIT_TARGET,W0,RC_FIXED_OLD16,W0,R0,base_wrong_became_correct,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,native,native_source_edit,EDIT_TARGET,W0,RC_FIXED_OLD16,W0,R0,rejection,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,native,native_source_edit,EDIT_TARGET,BE,RC_FIXED_OLD16,BE,R0,semantic,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,native,native_source_edit,EDIT_TARGET,BE,RC_FIXED_OLD16,BE,R0,base_wrong_became_correct,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,native,native_source_edit,EDIT_TARGET,BE,RC_FIXED_OLD16,BE,R0,rejection,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,native,native_source_edit,EDIT_TARGET,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,native,native_source_edit,EDIT_TARGET,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,native,native_source_edit,EDIT_TARGET,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,rejection,0.0,0.0,0.0,32,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_source_style,EDIT_TARGET,W0,RC_FIXED_OLD16,W0,R0,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_source_style,EDIT_TARGET,W0,RC_FIXED_OLD16,W0,R0,base_wrong_became_correct,0.0,0.0,0.0,51,30,30,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_source_style,EDIT_TARGET,W0,RC_FIXED_OLD16,W0,R0,rejection,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_source_style,EDIT_TARGET,BE,RC_FIXED_OLD16,BE,R0,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_source_style,EDIT_TARGET,BE,RC_FIXED_OLD16,BE,R0,base_wrong_became_correct,0.0,0.0,0.0,51,30,30,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_source_style,EDIT_TARGET,BE,RC_FIXED_OLD16,BE,R0,rejection,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_source_style,EDIT_TARGET,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_source_style,EDIT_TARGET,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,51,30,30,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_source_style,EDIT_TARGET,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,rejection,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_imperative_style,EDIT_TARGET,W0,RC_FIXED_OLD16,W0,R0,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_imperative_style,EDIT_TARGET,W0,RC_FIXED_OLD16,W0,R0,base_wrong_became_correct,0.0,0.0,0.0,52,28,28,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_imperative_style,EDIT_TARGET,W0,RC_FIXED_OLD16,W0,R0,rejection,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC_FIXED_OLD16,BE,R0,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC_FIXED_OLD16,BE,R0,base_wrong_became_correct,0.0,0.0,0.0,52,28,28,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC_FIXED_OLD16,BE,R0,rejection,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,52,28,28,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,derived_imperative_style,EDIT_TARGET,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,rejection,0.0,0.0,0.0,64,32,32,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,U,STRICT_BASE,W0,RC_FIXED_OLD16,W0,R0,semantic,-0.43229166666666663,-0.4419642857142857,-0.42261904761904756,220,32,7,UNKNOWN,-0.8571428571428571,-0.14285714285714285,-0.50625,-0.33541666666666664,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,U,STRICT_BASE,W0,RC_FIXED_OLD16,W0,R0,base_correct_damage,0.0,0.0,0.0,32,32,1,UNKNOWN,,,,,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,U,STRICT_BASE,W0,RC_FIXED_OLD16,W0,R0,base_wrong_became_correct,-0.50625,-0.51875,-0.49375,188,32,6,UNKNOWN,-0.8333333333333334,-0.16666666666666666,-0.6109375,-0.40468750000000003,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,U,STRICT_BASE,W0,RC_FIXED_OLD16,W0,R0,fpr,-1.0,-1.0,-1.0,220,32,7,UNKNOWN,-1.0,-1.0,-1.0,-1.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,BE,R0,semantic,-0.2864583333333333,-0.2946428571428571,-0.2767671130952383,220,32,7,UNKNOWN,-0.5714285714285714,0.0,-0.33541666666666664,-0.16458333333333333,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,BE,R0,base_correct_damage,0.0,0.0,0.0,32,32,1,UNKNOWN,,,,,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,BE,R0,base_wrong_became_correct,-0.33541666666666664,-0.3458333333333333,-0.32499999999999996,188,32,6,UNKNOWN,-0.6666666666666666,0.0,-0.40468750000000003,-0.19843750000000002,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,BE,R0,fpr,-1.0,-1.0,-1.0,220,32,7,UNKNOWN,-1.0,-1.0,-1.0,-1.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,220,32,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
STAGE5_NEW32_FOLLOWUP_TRANSFER_NOT_BLIND,B,32,evaluation,U,STRICT_BASE,BE,RC_FIXED_OLD16,W0,RC_FIXED_OLD16,base_correct_damage,0.0,0.0,0.0,32,32,1,UNKNOWN,,,,,20260908,10000
