cohort,edit,endpoint_selector,fit_positive_ce,method,native_ce,step,update_norm_from_a2,H_raw_kl,H_normalized_kl,U_raw_kl,U_normalized_kl
OLD_STAGE3_COMMON7,168,False,0.016286599216982722,W1,0.00375064043328166,80,1.4846408709413215,0.2832358106970787,0.5134228022950507,0.0056056734174489975,0.3358016559356446
OLD_STAGE3_COMMON7,168,False,0.010703627136535943,W1,0.00523392204195261,160,5.996113897733978,0.1900092549622059,0.34443061385703755,0.0033126908044020333,0.19844307273740788
OLD_STAGE3_COMMON7,168,False,0.0038135152426548302,W1,0.007509809918701649,320,9.707450456221444,0.09137779101729393,0.16564092448679352,0.0017876601001868646,0.10708779787710335
OLD_STAGE3_COMMON7,172,False,0.009167728014290333,W0,0.007295433431863785,0,0.0,0.43586355447769165,1.0,0.0269619170576334,1.0
OLD_STAGE3_COMMON7,172,False,0.0005585499238804914,W0,0.0004179101961199194,80,0.8079765905660258,0.5992081761360168,1.374760908500519,0.027323412708938122,1.013407639024035
OLD_STAGE3_COMMON7,172,False,0.00027775755734182894,W0,0.00020251935347914696,160,1.1026687030580937,0.6390493810176849,1.4661684246196656,0.026296142488718033,0.9753068534595586
OLD_STAGE3_COMMON7,172,False,0.00019384232291486114,W0,0.00014358658518176526,320,1.3598930910359928,0.6580133140087128,1.509677299808262,0.025750904344022274,0.9550843246412158
OLD_STAGE3_COMMON7,172,False,0.009167728014290333,W01,0.007295433431863785,0,0.0,0.43586355447769165,1.0,0.0269619170576334,1.0
OLD_STAGE3_COMMON7,172,False,0.0018912144587375224,W01,0.001170786446891725,80,1.6108230384407944,0.3277114927768707,0.7518671598261462,0.00986529712099582,0.36589746567011183
OLD_STAGE3_COMMON7,172,False,0.0011144440795760602,W01,0.0010722994338721037,160,8.753094433693152,0.29773707687854767,0.6830969779873771,0.005996866093482822,0.22241987024379642
OLD_STAGE3_COMMON7,172,False,0.0005228812660789117,W01,0.0012520937016233802,320,11.77288126248529,0.2567385211586952,0.5890341564950359,0.003425393719226122,0.127045629281629
OLD_STAGE3_COMMON7,172,False,0.009167728014290333,W1,0.007295433431863785,0,0.0,0.43586355447769165,1.0,0.0269619170576334,1.0
OLD_STAGE3_COMMON7,172,False,0.013037232449278235,W1,0.008016319014132023,80,2.017387903013001,0.1845400482416153,0.4233894904628013,0.007765108137391508,0.2880028197102204
OLD_STAGE3_COMMON7,172,False,0.008380286977626383,W1,0.00869219284504652,160,2.628234076086225,0.16341708600521088,0.3749271631601281,0.004770482133608311,0.17693408534011132
OLD_STAGE3_COMMON7,172,False,0.004176142625510693,W1,0.010257304646074772,320,8.78339956041427,0.13275841623544693,0.3045871004161734,0.0026951211621053517,0.09996029423072181
OLD_STAGE3_COMMON7,270,False,0.0038238976849243045,W0,0.002845251467078924,0,0.0,0.25898364186286926,1.0,0.036854857578873634,1.0
OLD_STAGE3_COMMON7,270,False,0.00047788054507691413,W0,0.00042164846672676504,80,14.581210813947314,0.3183707296848297,1.2293082582158052,0.040652719171096884,1.1030491458037897
OLD_STAGE3_COMMON7,270,False,0.00035250223299954087,W0,0.00034198028151877224,160,14.367258930949212,0.3308391869068146,1.2774520603968977,0.04556094560151299,1.2362263374375366
OLD_STAGE3_COMMON7,270,False,0.0003487962676445022,W0,0.0003370870545040816,320,20.504363577519594,0.33996405204137164,1.3126854252106825,0.060773019678890705,1.6489826218655017
OLD_STAGE3_COMMON7,270,False,0.0038238976849243045,W01,0.002845251467078924,0,0.0,0.25898364186286926,1.0,0.036854857578873634,1.0
OLD_STAGE3_COMMON7,270,False,0.0018063394236378372,W01,0.0011511126067489386,80,2.170964271883084,0.15552403032779694,0.6005168095139625,0.011587594791005055,0.31441160140712165
OLD_STAGE3_COMMON7,270,False,0.000995907379547134,W01,0.00150301365647465,160,9.681436260941556,0.07809457679589589,0.3015425076045793,0.008198970695957541,0.2224664870407056
OLD_STAGE3_COMMON7,270,False,0.00043138385808560997,W01,0.0005463366396725178,320,12.939138981298642,0.014811049215495586,0.05718913020513463,0.005145613569766283,0.13961832734678403
OLD_STAGE3_COMMON7,270,False,0.0038238976849243045,W1,0.002845251467078924,0,0.0,0.25898364186286926,1.0,0.036854857578873634,1.0
OLD_STAGE3_COMMON7,270,False,0.012809236533939838,W1,0.00789516232907772,80,2.5681605639221003,0.07626598576704662,0.2944818646400421,0.00930429312090079,0.2524577147256242
OLD_STAGE3_COMMON7,270,False,0.006059187231585383,W1,0.007733354344964027,160,9.386937438704923,0.03822974115610123,0.1476145013681741,0.006740779344302912,0.18290070257026145
OLD_STAGE3_COMMON7,270,False,0.001684947346802801,W1,0.00268879858776927,320,12.02235257014149,0.010959266684949398,0.04231644364145703,0.0038723169127479196,0.10506937666115561
