cohort,track,prefix,role,stratum,strict_role,candidate,mode,control,control_mode,metric,delta,ci_low,ci_high,paired_inputs,paired_edits,source_images,patients,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,bootstrap_seed,bootstrap_draws
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,BE,R0,base_wrong_became_correct,-0.2916666666666667,-0.5416666666666666,-0.041666666666666664,22,6,22,UNKNOWN,-0.5,-0.13636363636363635,-0.3333333333333333,-0.25,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,semantic,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,v4_primary,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,base_wrong_became_correct,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,rejection,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,semantic,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,v4_primary,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,base_wrong_became_correct,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,rejection,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,semantic,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,v4_primary,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,base_wrong_became_correct,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,rejection,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,R0,semantic,0.0,0.0,0.0,23,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,R0,v4_primary,0.0,0.0,0.0,23,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,R0,base_wrong_became_correct,0.0,0.0,0.0,23,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,R0,semantic,0.0,0.0,0.0,23,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,R0,v4_primary,0.0,0.0,0.0,23,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,R0,base_wrong_became_correct,0.0,0.0,0.0,23,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,BE,R0,semantic,0.0,0.0,0.0,23,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,BE,R0,v4_primary,0.0,0.0,0.0,23,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,BE,R0,base_wrong_became_correct,0.0,0.0,0.0,23,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,semantic,-0.5277777777777778,-0.7777777777777777,-0.27777777777777773,23,6,6,UNKNOWN,-0.7777777777777777,-0.27777777777777773,-0.6333333333333333,-0.43333333333333335,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,v4_primary,-0.5277777777777778,-0.7777777777777777,-0.27777777777777773,23,6,6,UNKNOWN,-0.7777777777777777,-0.27777777777777773,-0.6333333333333333,-0.43333333333333335,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,base_wrong_became_correct,-0.5277777777777778,-0.7777777777777777,-0.27777777777777773,23,6,6,UNKNOWN,-0.7777777777777777,-0.27777777777777773,-0.6333333333333333,-0.43333333333333335,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,rejection,0.0,0.0,0.0,23,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,semantic,0.041666666666666664,0.0,0.125,23,6,6,UNKNOWN,0.0,0.125,0.0,0.05,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,v4_primary,0.041666666666666664,0.0,0.125,23,6,6,UNKNOWN,0.0,0.125,0.0,0.05,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,base_wrong_became_correct,0.041666666666666664,0.0,0.125,23,6,6,UNKNOWN,0.0,0.125,0.0,0.05,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,rejection,0.0,0.0,0.0,23,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,semantic,0.5694444444444444,0.3055555555555555,0.8055555555555555,23,6,6,UNKNOWN,0.3055555555555555,0.8055555555555555,0.48333333333333334,0.6833333333333333,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,v4_primary,0.5694444444444444,0.3055555555555555,0.8055555555555555,23,6,6,UNKNOWN,0.3055555555555555,0.8055555555555555,0.48333333333333334,0.6833333333333333,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,base_wrong_became_correct,0.5694444444444444,0.3055555555555555,0.8055555555555555,23,6,6,UNKNOWN,0.3055555555555555,0.8055555555555555,0.48333333333333334,0.6833333333333333,20260908,10000
OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,rejection,0.0,0.0,0.0,23,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,R0,semantic,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,R0,base_wrong_became_correct,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,R0,semantic,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,R0,base_wrong_became_correct,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,BE,R0,semantic,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,BE,R0,base_wrong_became_correct,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,semantic,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,base_wrong_became_correct,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,rejection,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,semantic,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,base_wrong_became_correct,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,rejection,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,semantic,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,base_wrong_became_correct,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,rejection,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,R0,semantic,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,R0,base_wrong_became_correct,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,R0,fpr,-0.7142857142857143,-1.0,-0.2857142857142857,16,7,13,UNKNOWN,-1.0,-0.5384615384615384,-0.7142857142857143,-0.6666666666666666,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,R0,semantic,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,R0,base_wrong_became_correct,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W1,R0,fpr,-0.7142857142857143,-1.0,-0.2857142857142857,16,7,13,UNKNOWN,-1.0,-0.5384615384615384,-0.7142857142857143,-0.6666666666666666,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,BE,R0,semantic,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,BE,R0,base_wrong_became_correct,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,BE,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,BE,R0,fpr,-0.7142857142857143,-1.0,-0.2857142857142857,16,7,13,UNKNOWN,-1.0,-0.5384615384615384,-0.7142857142857143,-0.6666666666666666,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,semantic,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W1,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,W0,DEV_THRESHOLD_TRANSFER_DIAGNOSTIC,base_wrong_became_correct,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
