seed,event_index,opaque_edit,scope_status,condition,step,operating_point,broad_fpr,hard_fpr,positive_tpr,threshold
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,320,SAFETY_FIRST,0.0,0.0,1.0,0.9974654912948608
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9974654912948608
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,800,SAFETY_FIRST,0.0,0.0,1.0,0.9974654912948608
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9974654912948608
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,0.0,0.0,1.0,0.9974654912948608
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9974654912948608
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,0,SAFETY_FIRST,0.0,0.0,1.0,0.9974654912948608
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,0.0,0.0,0.75,0.9974216222763062
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,0.0,0.0,0.75,0.9974216222763062
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9968134760856628
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,0.0,0.0,1.0,0.9968134760856628
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9810073375701904
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,0.0,0.0,1.0,0.9810073375701904
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9127196073532104
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,0.0,0.0,1.0,0.9127196073532104
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9974654912948608
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,SAFETY_FIRST,0.0,0.0,1.0,0.9974654912948608
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,0.0,0.0,0.75,0.9896126985549927
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,0.0,0.0,0.75,0.9896126985549927
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.93025803565979
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,0.0,0.0,1.0,0.93025803565979
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.6440035104751587
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,0.0,0.0,1.0,0.6440035104751587
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.4956997334957123
20260906,7,13d861159cbf9477,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,SAFETY_FIRST,0.0,0.0,1.0,0.4956997334957123
20260906,8,06e9147a95404227,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,0,COVERAGE_CONSTRAINED,0.0,,1.0,-0.04143831133842468
20260906,8,06e9147a95404227,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,0,SAFETY_FIRST,0.0,,1.0,-0.04143831133842468
20260906,8,06e9147a95404227,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,80,COVERAGE_CONSTRAINED,0.0,,1.0,-0.04143831133842468
20260906,8,06e9147a95404227,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,80,SAFETY_FIRST,0.0,,1.0,-0.04143831133842468
20260906,8,06e9147a95404227,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,320,COVERAGE_CONSTRAINED,0.0,,1.0,-0.04143831133842468
20260906,8,06e9147a95404227,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,320,SAFETY_FIRST,0.0,,1.0,-0.04143831133842468
20260906,8,06e9147a95404227,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,800,COVERAGE_CONSTRAINED,0.0,,1.0,-0.04143831133842468
20260906,8,06e9147a95404227,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,800,SAFETY_FIRST,0.0,,1.0,-0.04143831133842468
20260906,8,06e9147a95404227,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,0.0,,1.0,-0.04143831133842468
20260906,8,06e9147a95404227,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,0.0,,1.0,-0.04143831133842468
20260906,8,06e9147a95404227,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,0,COVERAGE_CONSTRAINED,0.0,,1.0,-0.04143831133842468
20260906,8,06e9147a95404227,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,0,SAFETY_FIRST,0.0,,1.0,-0.04143831133842468
20260906,8,06e9147a95404227,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,0.0,,1.0,-0.06374475359916687
20260906,8,06e9147a95404227,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,0.0,,1.0,-0.06374475359916687
20260906,8,06e9147a95404227,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,0.0,,1.0,-0.07577431201934814
20260906,8,06e9147a95404227,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,0.0,,1.0,-0.07577431201934814
20260906,8,06e9147a95404227,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,0.0,,1.0,-0.08723980188369751
20260906,8,06e9147a95404227,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,0.0,,1.0,-0.08723980188369751
20260906,8,06e9147a95404227,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,0.0,,1.0,-0.10001906752586365
20260906,8,06e9147a95404227,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,0.0,,1.0,-0.10001906752586365
20260906,8,06e9147a95404227,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,COVERAGE_CONSTRAINED,0.0,,1.0,-0.04143831133842468
20260906,8,06e9147a95404227,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,SAFETY_FIRST,0.0,,1.0,-0.04143831133842468
20260906,8,06e9147a95404227,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,0.0,,1.0,-0.07122087478637695
20260906,8,06e9147a95404227,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,0.0,,1.0,-0.07122087478637695
20260906,8,06e9147a95404227,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,0.0,,1.0,-0.026733487844467163
20260906,8,06e9147a95404227,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,0.0,,1.0,-0.026733487844467163
20260906,8,06e9147a95404227,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,0.0,,1.0,-0.00745081901550293
20260906,8,06e9147a95404227,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,0.0,,1.0,-0.00745081901550293
20260906,8,06e9147a95404227,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,COVERAGE_CONSTRAINED,0.0,,1.0,0.05495026707649231
20260906,8,06e9147a95404227,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,SAFETY_FIRST,0.0,,1.0,0.05495026707649231
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.6757007241249084
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,0,SAFETY_FIRST,0.0,0.0,1.0,0.6757007241249084
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.6757007241249084
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,80,SAFETY_FIRST,0.0,0.0,1.0,0.6757007241249084
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.6757007241249084
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,320,SAFETY_FIRST,0.0,0.0,1.0,0.6757007241249084
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.6757007241249084
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,800,SAFETY_FIRST,0.0,0.0,1.0,0.6757007241249084
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.6757007241249084
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,0.0,0.0,1.0,0.6757007241249084
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.6757007241249084
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,0,SAFETY_FIRST,0.0,0.0,1.0,0.6757007241249084
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.7866213321685791
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,0.0,0.0,1.0,0.7866213321685791
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.876161515712738
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,0.0,0.0,1.0,0.876161515712738
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.8843279480934143
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,0.0,0.0,1.0,0.8843279480934143
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.8254721164703369
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,0.0,0.0,1.0,0.8254721164703369
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.6757007241249084
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,SAFETY_FIRST,0.0,0.0,1.0,0.6757007241249084
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9009094834327698
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,0.0,0.0,1.0,0.9009094834327698
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9553632736206055
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,0.0,0.0,1.0,0.9553632736206055
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9664651155471802
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,0.0,0.0,1.0,0.9664651155471802
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9549110531806946
20260906,9,0b2d75291d40cb7c,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,SAFETY_FIRST,0.0,0.0,1.0,0.9549110531806946
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,0,COVERAGE_CONSTRAINED,0.0,,1.0,-0.1099577471613884
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,0,SAFETY_FIRST,0.0,,1.0,-0.1099577471613884
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,80,COVERAGE_CONSTRAINED,0.0,,1.0,-0.1099577471613884
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,80,SAFETY_FIRST,0.0,,1.0,-0.1099577471613884
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,320,COVERAGE_CONSTRAINED,0.0,,1.0,-0.1099577471613884
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,320,SAFETY_FIRST,0.0,,1.0,-0.1099577471613884
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,800,COVERAGE_CONSTRAINED,0.0,,1.0,-0.1099577471613884
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,800,SAFETY_FIRST,0.0,,1.0,-0.1099577471613884
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,0.0,,1.0,-0.1099577471613884
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,0.0,,1.0,-0.1099577471613884
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,0,COVERAGE_CONSTRAINED,0.0,,1.0,-0.1099577471613884
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,0,SAFETY_FIRST,0.0,,1.0,-0.1099577471613884
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,0.0,,1.0,-0.155747190117836
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,0.0,,1.0,-0.155747190117836
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,0.0,,1.0,-0.19672441482543945
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,0.0,,1.0,-0.19672441482543945
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,0.0,,1.0,-0.30961883068084717
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,0.0,,1.0,-0.30961883068084717
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,0.0,,1.0,-0.3887496292591095
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,0.0,,1.0,-0.3887496292591095
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,COVERAGE_CONSTRAINED,0.0,,1.0,-0.1099577471613884
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,SAFETY_FIRST,0.0,,1.0,-0.1099577471613884
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,0.0,,1.0,-0.2700020968914032
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,0.0,,1.0,-0.2700020968914032
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,0.0,,1.0,-0.1750677525997162
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,0.0,,1.0,-0.1750677525997162
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,0.0,,1.0,-0.0646257996559143
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,0.0,,1.0,-0.0646257996559143
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,COVERAGE_CONSTRAINED,0.0,,1.0,0.014741048216819763
20260906,12,319cba8ffa622b0e,BROAD_ONLY,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,SAFETY_FIRST,0.0,,1.0,0.014741048216819763
20260906,13,1379df4696783d47,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9918549656867981
20260906,13,1379df4696783d47,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,0,SAFETY_FIRST,0.0,0.0,1.0,0.9918549656867981
20260906,13,1379df4696783d47,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9918549656867981
20260906,13,1379df4696783d47,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,80,SAFETY_FIRST,0.0,0.0,1.0,0.9918549656867981
20260906,13,1379df4696783d47,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9918549656867981
20260906,13,1379df4696783d47,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,320,SAFETY_FIRST,0.0,0.0,1.0,0.9918549656867981
20260906,13,1379df4696783d47,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9918549656867981
20260906,13,1379df4696783d47,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,800,SAFETY_FIRST,0.0,0.0,1.0,0.9918549656867981
20260906,13,1379df4696783d47,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9918549656867981
20260906,13,1379df4696783d47,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,0.0,0.0,1.0,0.9918549656867981
20260906,13,1379df4696783d47,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9918549656867981
20260906,13,1379df4696783d47,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,0,SAFETY_FIRST,0.0,0.0,1.0,0.9918549656867981
20260906,13,1379df4696783d47,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9935511350631714
20260906,13,1379df4696783d47,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,0.0,0.0,1.0,0.9935511350631714
20260906,13,1379df4696783d47,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9984972476959229
20260906,13,1379df4696783d47,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,0.0,0.0,1.0,0.9984972476959229
20260906,13,1379df4696783d47,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9985171556472778
20260906,13,1379df4696783d47,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,0.0,0.0,1.0,0.9985171556472778
20260906,13,1379df4696783d47,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9995295405387878
20260906,13,1379df4696783d47,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,0.0,0.0,1.0,0.9995295405387878
20260906,13,1379df4696783d47,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9918549656867981
20260906,13,1379df4696783d47,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,SAFETY_FIRST,0.0,0.0,1.0,0.9918549656867981
20260906,13,1379df4696783d47,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9906572103500366
20260906,13,1379df4696783d47,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,0.0,0.0,1.0,0.9906572103500366
20260906,13,1379df4696783d47,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9953510761260986
20260906,13,1379df4696783d47,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,0.0,0.0,1.0,0.9953510761260986
20260906,13,1379df4696783d47,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9559569358825684
20260906,13,1379df4696783d47,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,0.0,0.0,1.0,0.9559569358825684
20260906,13,1379df4696783d47,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9920982122421265
20260906,13,1379df4696783d47,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,SAFETY_FIRST,0.0,0.0,1.0,0.9920982122421265
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.41781100630760193
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,0,SAFETY_FIRST,0.0,0.0,1.0,0.41781100630760193
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.41781100630760193
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,80,SAFETY_FIRST,0.0,0.0,1.0,0.41781100630760193
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.41781100630760193
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,320,SAFETY_FIRST,0.0,0.0,1.0,0.41781100630760193
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.41781100630760193
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,800,SAFETY_FIRST,0.0,0.0,1.0,0.41781100630760193
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.41781100630760193
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,0.0,0.0,1.0,0.41781100630760193
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.41781100630760193
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,0,SAFETY_FIRST,0.0,0.0,1.0,0.41781100630760193
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.28688573837280273
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,0.0,0.0,1.0,0.28688573837280273
