condition,event_index,opaque_edit,seed,step,anchor,clipped_total_gradient_norm,hinge,infonce,p_delta_l2,q_delta_l2,q_orthogonality,rho_delta_l2,route_gradient_norm,scope,task_ce,task_gradient_norm
C2_R2_SHARED_Q_JOINT,13,1379df4696783d47,20260906,1420,0.0,0.02574171870946884,0.0993129163980484,1.094939112663269,1.9417234656685773,2.8919888449298097,0.0006197385373525321,23.169375181240053,0.027209656313061714,1.1942583322525024,0.0006703310064040124,0.005225824657827616
C2_R2_SHARED_Q_JOINT,13,1379df4696783d47,20260906,1440,0.0,0.026028649881482124,0.09934215992689133,1.0951082706451416,1.9495966665365454,2.8936674139213525,0.000603879860136658,23.16441952718112,0.027573686093091965,1.1944564580917358,0.0006595323793590069,0.005170417483896017
C2_R2_SHARED_Q_JOINT,13,1379df4696783d47,20260906,1460,0.0,0.02458832785487175,0.09937389940023422,1.0952930450439453,1.957354916668387,2.895319595781124,0.0005882823606953025,23.16260798553147,0.026064148172736168,1.194672703742981,0.0006515075801871717,0.005078087095171213
C2_R2_SHARED_Q_JOINT,13,1379df4696783d47,20260906,1480,0.0,0.02396307699382305,0.09940562397241592,1.0954768657684326,1.9651107151688423,2.89695368107481,0.0005731280543841422,23.15932445219487,0.025419184938073158,1.1948879957199097,0.0006405122694559395,0.005044539459049702
C2_R2_SHARED_Q_JOINT,13,1379df4696783d47,20260906,1500,0.0,0.02391013875603676,0.09943778812885284,1.0956538915634155,1.9729438496549505,2.898635322832406,0.0005586088518612087,23.153190956428528,0.025283243507146835,1.1950973272323608,0.0006298082298599184,0.004979236051440239
C2_R2_SHARED_Q_JOINT,13,1379df4696783d47,20260906,1520,0.0,0.0228496715426445,0.09947136044502258,1.0958340167999268,1.9805603006183317,2.9003231207701736,0.0005446878494694829,23.148893642147755,0.024199241772294044,1.1953109502792358,0.0006192547152750194,0.005071587394922972
C2_R2_SHARED_Q_JOINT,13,1379df4696783d47,20260906,1540,0.0,0.02276979200541973,0.09950270503759384,1.0959980487823486,1.9879485265987467,2.901991323480774,0.0005314121954143047,23.14741048810185,0.024135805666446686,1.195505976676941,0.000608040252700448,0.004913024604320526
C2_R2_SHARED_Q_JOINT,13,1379df4696783d47,20260906,1560,0.0,0.023010825738310814,0.09953180700540543,1.0961464643478394,1.9951508267592062,2.903639831308682,0.0005187563947401941,23.14593119447509,0.024149956181645393,1.1956833600997925,0.000596758967731148,0.004911690019071102
C2_R2_SHARED_Q_JOINT,13,1379df4696783d47,20260906,1580,0.0,0.022431932389736176,0.09955967962741852,1.0962879657745361,2.00222243567755,2.9051826321812393,0.0005071297637186944,23.139968234265417,0.02366020530462265,1.195852518081665,0.0005847431602887809,0.004847500007599592
C2_R2_SHARED_Q_JOINT,13,1379df4696783d47,20260906,1600,0.0,0.022198952734470367,0.0995853915810585,1.096415638923645,2.0092299389722306,2.9067556392562155,0.0004966470878571272,23.139663583589947,0.0232237558811903,1.1960060596466064,0.0005738445906899869,0.004664758685976267
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,20,1.3059803247451782,1.893681287765503,0.09992422163486481,0.6928620338439941,0.3575337448566549,2.8287122279626944,0.0014531683409586549,18.142773983124368,0.03383077308535576,0.7928009033203125,0.6241862177848816,1.903096318244934
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,40,1.2537604570388794,1.5231362581253052,0.0995182916522026,0.6900237798690796,0.6489311430446225,2.8294223962959455,0.0015067716594785452,17.96424450987424,0.05557023733854294,0.7895572185516357,0.33988094329833984,1.5300116539001465
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,60,1.1997122764587402,1.343546986579895,0.09898795932531357,0.6864496469497681,0.8696194476342013,2.8303882331567434,0.0015433887019753456,17.75951807278943,0.06601490080356598,0.7854530215263367,0.1957867592573166,1.3480286598205566
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,80,1.1309136152267456,1.0746326446533203,0.09844943135976791,0.6831473708152771,1.0401953637962096,2.831528528251999,0.00155545212328434,17.473954355283947,0.07278385013341904,0.7816123366355896,0.1405237913131714,1.078386902809143
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,100,1.0671213865280151,0.888388454914093,0.09795259684324265,0.6804317831993103,1.1729422986000566,2.008436529059299,0.001549847424030304,9.749190859353886,0.07364288717508316,0.7783998847007751,0.13097187876701355,0.8909902572631836
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,120,1.0283540487289429,0.7787891030311584,0.09763582050800323,0.6789762377738953,1.2760010174355592,2.834229839875701,0.0015424293233081698,17.177147095027706,0.07427844405174255,0.7766274809837341,0.127440944314003,0.7800183892250061
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,140,1.0025534629821777,0.702160656452179,0.09738145023584366,0.6780086755752563,1.357206763917588,2.8353604985528764,0.0015316350618377328,17.10272505613369,0.07830440998077393,0.7754054665565491,0.12413092702627182,0.7020341157913208
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,160,0.9832624793052673,0.6434779763221741,0.09714285284280777,0.6771535873413086,1.4251003991278832,2.836382874939038,0.0015157436719164252,17.062186996327764,0.08382386714220047,0.7743115425109863,0.11901189386844635,0.6419271230697632
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,180,0.9680819511413574,0.5990839600563049,0.09696090221405029,0.6765921115875244,1.4835824557211452,2.8373710395584184,0.0014985743910074234,17.045806207901805,0.09033195674419403,0.7735681533813477,0.11245132982730865,0.5960440635681152
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,200,0.9556059837341309,0.5664893388748169,0.09682802110910416,0.67625492811203,1.5352328138211013,2.8383563172199318,0.0014807297848165035,17.039601593374698,0.09947793930768967,0.7730978727340698,0.10456694662570953,0.5617486238479614
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,220,0.9449332356452942,0.5418652892112732,0.09672535210847855,0.6760137677192688,1.5814145240081028,2.839365109454358,0.0014619739959016442,17.04203177933807,0.11544165760278702,0.7727537751197815,0.09517928212881088,0.5342763662338257
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,240,0.9353690147399902,0.5296610593795776,0.09662360697984695,0.6756644248962402,1.622924065562837,2.840433009744477,0.0014412949094548821,17.047548107700855,0.1519145667552948,0.7723024487495422,0.08458587527275085,0.5142603516578674
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,260,0.9264677166938782,0.542815625667572,0.09640119969844818,0.6742379069328308,1.6605812516083198,2.841602540335558,0.0014161503640934825,17.06006110230714,0.22929280996322632,0.7706533670425415,0.07279878109693527,0.5014845132827759
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,280,0.9178916811943054,1.8508604764938354,0.09327297657728195,0.6564769148826599,1.6948944842148936,2.843239528825564,0.0013758070999756455,17.073574845585576,1.8081350326538086,0.749763548374176,0.06114504858851433,0.4955098330974579
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,300,0.9155117273330688,1.01938796043396,0.09401365369558334,0.7542845010757446,1.7271236008511919,2.0380228651566146,0.0012647866969928145,14.568897593833563,0.8622474670410156,0.8483108878135681,0.04129863157868385,0.5140522718429565
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,320,0.9133540391921997,0.6672201752662659,0.09727708250284195,1.1498937606811523,1.7505267576620391,2.0423501794139076,0.0011469771852716804,14.586267027276568,0.30332958698272705,1.2471822500228882,0.032149385660886765,0.5057563185691833
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,340,0.8972131013870239,0.5644004940986633,0.09640943259000778,1.113076090812683,1.7763299754619208,2.045691796111722,0.0011193194659426808,14.64987284634452,0.2110687792301178,1.2094967365264893,0.04033896327018738,0.4983888864517212
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,360,0.8841050267219543,0.5260021090507507,0.09669355303049088,1.0799331665039062,1.8035767675210148,2.8511982828891016,0.0011217913124710321,17.299471032319076,0.14211083948612213,1.1766380071640015,0.0321652851998806,0.5249440670013428
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,380,0.8703898787498474,0.5412170886993408,0.0967632308602333,1.0721725225448608,1.8311404602306425,2.8529307596995035,0.0011208811774849892,17.391284803296593,0.14218056201934814,1.1689471006393433,0.02442982606589794,0.5540388226509094
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,400,0.8508302569389343,0.5757469534873962,0.09651132673025131,1.0687130689620972,1.8630072114265341,2.8547262643271147,0.0011152747320011258,17.491023786100616,0.1423458755016327,1.1652354001998901,0.02002064324915409,0.597390353679657
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,420,0.8235493898391724,0.6182518005371094,0.09606396406888962,1.0655717849731445,1.901503767173821,2.856728066037628,0.0011082642013207078,17.63298816787772,0.14323915541172028,1.1616467237472534,0.017492074519395828,0.648236095905304
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,440,0.7872090935707092,0.6524792313575745,0.09542442858219147,1.0615806579589844,1.9490449632984472,2.858874454357967,0.0011012566974386573,17.82079799179748,0.1451074779033661,1.1570161581039429,0.016703754663467407,0.6899311542510986
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,460,0.745893657207489,0.6759440898895264,0.09459854662418365,1.0568010807037354,2.005983075837827,2.861124957165861,0.0010957292979583144,18.004836386393,0.14634573459625244,1.1514105796813965,0.016087794676423073,0.7186835408210754
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,480,0.702826201915741,0.6903268694877625,0.09362813085317612,1.0517338514328003,2.069935832756742,2.8634699958323715,0.001091817277483642,18.18006099879541,0.14696739614009857,1.1453731060028076,0.015668032690882683,0.7360209822654724
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,500,0.6597340106964111,0.6913893222808838,0.09259604662656784,1.0469326972961426,2.1387530864468123,2.8659123071809653,0.0010897163301706314,18.343000510402035,0.14850588142871857,1.1395395994186401,0.01542800385504961,0.7383044958114624
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,520,0.61684650182724,0.70061856508255,0.09156543761491776,1.0427308082580566,2.21143974288,2.86848788175505,0.0010897957254201174,18.485812133745725,0.15205399692058563,1.1343069076538086,0.015372487716376781,0.745928168296814
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,540,0.5735829472541809,0.7132710218429565,0.0905497670173645,1.0392321348190308,2.286632198133271,2.871274711459368,0.0010922461515292525,18.60323336810155,0.15760189294815063,1.12979257106781,0.015361251309514046,0.7555747032165527
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,560,0.5285772681236267,0.7342773675918579,0.08952480554580688,1.0363589525222778,2.36195389223438,2.8743877173547006,0.001096942462027073,18.697039462652068,0.1652238816022873,1.1258949041366577,0.015243123285472393,0.773188054561615
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,580,0.48003116250038147,0.7692863941192627,0.08843763917684555,1.0337785482406616,2.434881907268554,2.8779387588798118,0.00110326346475631,18.771376974155608,0.15417741239070892,1.122227430343628,0.014814875088632107,0.8085331916809082
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,600,0.42648884654045105,0.8175197243690491,0.08709610998630524,1.0294952392578125,2.5026489529024287,2.88194615441901,0.001111362362280488,18.844577549718213,0.1772114336490631,1.1166023015975952,0.013984600082039833,0.8543751835823059
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,620,0.3690466284751892,0.8475098609924316,0.08487384766340256,1.0208346843719482,2.5634671688815986,2.8865379565951628,0.0011183939641341567,18.936873926068074,0.20827822387218475,1.105719804763794,0.01283697783946991,0.8831772804260254
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,640,0.313689649105072,0.8327544927597046,0.08136457949876785,1.0056798458099365,2.6157015553417846,2.891567226155804,0.0011206077178940177,19.06281617949875,0.24327032268047333,1.0870555639266968,0.011712922714650631,0.8664884567260742
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,660,0.2696034014225006,0.8053285479545593,0.07661423832178116,0.9829141497612,2.6569920120549897,2.8959768497571816,0.0011166458716616035,19.207013375144214,0.2744227647781372,1.0595394372940063,0.01100523117929697,0.8337944149971008
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,680,0.23770861327648163,0.7539613246917725,0.07120930403470993,0.9545712471008301,2.686871432940681,2.900929898563655,0.001108623342588544,19.352534701305522,0.2979946732521057,1.0257915258407593,0.01025849487632513,0.7734676599502563
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,700,0.21337321400642395,0.7356351613998413,0.06596284359693527,0.924285352230072,2.709258821277878,3.499194171646307,0.0010997485369443893,23.23018991813912,0.3105998635292053,0.9902591109275818,0.009697637520730495,0.7461377382278442
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,720,0.1961905062198639,0.6730828881263733,0.06191859394311905,0.8959328532218933,2.7281354504152424,3.5012644799670873,0.0010928935371339321,23.350428104764617,0.3208869695663452,0.957862377166748,0.009149598889052868,0.6711805462837219
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,740,0.18096327781677246,0.6498306393623352,0.05917195603251457,0.872043251991272,2.7460988290232415,2.913204496338792,0.0010900460183620453,19.745516883883255,0.32811424136161804,0.9312260746955872,0.008666339330375195,0.6353139877319336
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,760,0.16962683200836182,0.5940108895301819,0.057413410395383835,0.8538179397583008,2.7637088840554256,2.9172378605161677,0.0010910631390288472,19.85439936317051,0.33336636424064636,0.9112421870231628,0.008256563916802406,0.5642486810684204
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,780,0.15924201905727386,0.5523583292961121,0.05659135803580284,0.8418501019477844,2.781222568333821,2.9218506837536813,0.00109766551759094,19.945911510540903,0.33711546659469604,0.8984524011611938,0.007808886002749205,0.5065000653266907
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,800,0.15033940970897675,0.5146541595458984,0.056591540575027466,0.8362639546394348,2.7985985416185826,2.9264930908314484,0.0011098133400082588,20.02176473821481,0.3396493196487427,0.8928665518760681,0.007417359389364719,0.45216596126556396
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,20,1.3059803247451782,1.893681287765503,0.09992422163486481,0.6928620338439941,0.3575337448566549,2.8287122279626944,0.0014531683409586549,18.142773983124368,0.03383077308535576,0.7928009033203125,0.6241862177848816,1.903096318244934
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,40,1.2537604570388794,1.5231362581253052,0.0995182916522026,0.6900237798690796,0.6489311430446225,2.8294223962959455,0.0015067716594785452,17.96424450987424,0.05557023733854294,0.7895572185516357,0.33988094329833984,1.5300116539001465
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,60,1.1997122764587402,1.343546986579895,0.09898795932531357,0.6864496469497681,0.8696194476342013,2.8303882331567434,0.0015433887019753456,17.75951807278943,0.06601490080356598,0.7854530215263367,0.1957867592573166,1.3480286598205566
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,80,1.1309136152267456,1.0746326446533203,0.09844943135976791,0.6831473708152771,1.0401953637962096,2.831528528251999,0.00155545212328434,17.473954355283947,0.07278385013341904,0.7816123366355896,0.1405237913131714,1.078386902809143
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,100,1.0671213865280151,0.888388454914093,0.09795259684324265,0.6804317831993103,1.1729422986000566,2.008436529059299,0.001549847424030304,9.749190859353886,0.07364288717508316,0.7783998847007751,0.13097187876701355,0.8909902572631836
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,120,1.0283540487289429,0.7787891030311584,0.09763582050800323,0.6789762377738953,1.2760010174355592,2.834229839875701,0.0015424293233081698,17.177147095027706,0.07427844405174255,0.7766274809837341,0.127440944314003,0.7800183892250061
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,140,1.0025534629821777,0.702160656452179,0.09738145023584366,0.6780086755752563,1.357206763917588,2.8353604985528764,0.0015316350618377328,17.10272505613369,0.07830440998077393,0.7754054665565491,0.12413092702627182,0.7020341157913208
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,160,0.9832624793052673,0.6434779763221741,0.09714285284280777,0.6771535873413086,1.4251003991278832,2.836382874939038,0.0015157436719164252,17.062186996327764,0.08382386714220047,0.7743115425109863,0.11901189386844635,0.6419271230697632
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,180,0.9680819511413574,0.5990839600563049,0.09696090221405029,0.6765921115875244,1.4835824557211452,2.8373710395584184,0.0014985743910074234,17.045806207901805,0.09033195674419403,0.7735681533813477,0.11245132982730865,0.5960440635681152
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,200,0.9556059837341309,0.5664893388748169,0.09682802110910416,0.67625492811203,1.5352328138211013,2.8383563172199318,0.0014807297848165035,17.039601593374698,0.09947793930768967,0.7730978727340698,0.10456694662570953,0.5617486238479614
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,220,0.9449332356452942,0.5418652892112732,0.09672535210847855,0.6760137677192688,1.5814145240081028,2.839365109454358,0.0014619739959016442,17.04203177933807,0.11544165760278702,0.7727537751197815,0.09517928212881088,0.5342763662338257
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,240,0.9353690147399902,0.5296610593795776,0.09662360697984695,0.6756644248962402,1.622924065562837,2.840433009744477,0.0014412949094548821,17.047548107700855,0.1519145667552948,0.7723024487495422,0.08458587527275085,0.5142603516578674
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,260,0.9264677166938782,0.542815625667572,0.09640119969844818,0.6742379069328308,1.6605812516083198,2.841602540335558,0.0014161503640934825,17.06006110230714,0.22929280996322632,0.7706533670425415,0.07279878109693527,0.5014845132827759
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,280,0.9178916811943054,1.8508604764938354,0.09327297657728195,0.6564769148826599,1.6948944842148936,2.843239528825564,0.0013758070999756455,17.073574845585576,1.8081350326538086,0.749763548374176,0.06114504858851433,0.4955098330974579
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,300,0.9155117273330688,1.01938796043396,0.09401365369558334,0.7542845010757446,1.7271236008511919,2.0380228651566146,0.0012647866969928145,14.568897593833563,0.8622474670410156,0.8483108878135681,0.04129863157868385,0.5140522718429565
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,320,0.9133540391921997,0.6672201752662659,0.09727708250284195,1.1498937606811523,1.7505267576620391,2.0423501794139076,0.0011469771852716804,14.586267027276568,0.30332958698272705,1.2471822500228882,0.032149385660886765,0.5057563185691833
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,340,0.8972131013870239,0.5644004940986633,0.09640943259000778,1.113076090812683,1.7763299754619208,2.045691796111722,0.0011193194659426808,14.64987284634452,0.2110687792301178,1.2094967365264893,0.04033896327018738,0.4983888864517212
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,360,0.8841050267219543,0.5260021090507507,0.09669355303049088,1.0799331665039062,1.8035767675210148,2.8511982828891016,0.0011217913124710321,17.299471032319076,0.14211083948612213,1.1766380071640015,0.0321652851998806,0.5249440670013428
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,380,0.8703898787498474,0.5412170886993408,0.0967632308602333,1.0721725225448608,1.8311404602306425,2.8529307596995035,0.0011208811774849892,17.391284803296593,0.14218056201934814,1.1689471006393433,0.02442982606589794,0.5540388226509094
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,400,0.8508302569389343,0.5757469534873962,0.09651132673025131,1.0687130689620972,1.8630072114265341,2.8547262643271147,0.0011152747320011258,17.491023786100616,0.1423458755016327,1.1652354001998901,0.02002064324915409,0.597390353679657
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,420,0.8235493898391724,0.6182518005371094,0.09606396406888962,1.0655717849731445,1.901503767173821,2.856728066037628,0.0011082642013207078,17.63298816787772,0.14323915541172028,1.1616467237472534,0.017492074519395828,0.648236095905304
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,440,0.7872090935707092,0.6524792313575745,0.09542442858219147,1.0615806579589844,1.9490449632984472,2.858874454357967,0.0011012566974386573,17.82079799179748,0.1451074779033661,1.1570161581039429,0.016703754663467407,0.6899311542510986
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,460,0.745893657207489,0.6759440898895264,0.09459854662418365,1.0568010807037354,2.005983075837827,2.861124957165861,0.0010957292979583144,18.004836386393,0.14634573459625244,1.1514105796813965,0.016087794676423073,0.7186835408210754
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,480,0.702826201915741,0.6903268694877625,0.09362813085317612,1.0517338514328003,2.069935832756742,2.8634699958323715,0.001091817277483642,18.18006099879541,0.14696739614009857,1.1453731060028076,0.015668032690882683,0.7360209822654724
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,500,0.6597340106964111,0.6913893222808838,0.09259604662656784,1.0469326972961426,2.1387530864468123,2.8659123071809653,0.0010897163301706314,18.343000510402035,0.14850588142871857,1.1395395994186401,0.01542800385504961,0.7383044958114624
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,520,0.61684650182724,0.70061856508255,0.09156543761491776,1.0427308082580566,2.21143974288,2.86848788175505,0.0010897957254201174,18.485812133745725,0.15205399692058563,1.1343069076538086,0.015372487716376781,0.745928168296814
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,540,0.5735829472541809,0.7132710218429565,0.0905497670173645,1.0392321348190308,2.286632198133271,2.871274711459368,0.0010922461515292525,18.60323336810155,0.15760189294815063,1.12979257106781,0.015361251309514046,0.7555747032165527
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,560,0.5285772681236267,0.7342773675918579,0.08952480554580688,1.0363589525222778,2.36195389223438,2.8743877173547006,0.001096942462027073,18.697039462652068,0.1652238816022873,1.1258949041366577,0.015243123285472393,0.773188054561615
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,580,0.48003116250038147,0.7692863941192627,0.08843763917684555,1.0337785482406616,2.434881907268554,2.8779387588798118,0.00110326346475631,18.771376974155608,0.15417741239070892,1.122227430343628,0.014814875088632107,0.8085331916809082
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,600,0.42648884654045105,0.8175197243690491,0.08709610998630524,1.0294952392578125,2.5026489529024287,2.88194615441901,0.001111362362280488,18.844577549718213,0.1772114336490631,1.1166023015975952,0.013984600082039833,0.8543751835823059
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,620,0.3690466284751892,0.8475098609924316,0.08487384766340256,1.0208346843719482,2.5634671688815986,2.8865379565951628,0.0011183939641341567,18.936873926068074,0.20827822387218475,1.105719804763794,0.01283697783946991,0.8831772804260254
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,640,0.313689649105072,0.8327544927597046,0.08136457949876785,1.0056798458099365,2.6157015553417846,2.891567226155804,0.0011206077178940177,19.06281617949875,0.24327032268047333,1.0870555639266968,0.011712922714650631,0.8664884567260742
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,660,0.2696034014225006,0.8053285479545593,0.07661423832178116,0.9829141497612,2.6569920120549897,2.8959768497571816,0.0011166458716616035,19.207013375144214,0.2744227647781372,1.0595394372940063,0.01100523117929697,0.8337944149971008
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,680,0.23770861327648163,0.7539613246917725,0.07120930403470993,0.9545712471008301,2.686871432940681,2.900929898563655,0.001108623342588544,19.352534701305522,0.2979946732521057,1.0257915258407593,0.01025849487632513,0.7734676599502563
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,700,0.21337321400642395,0.7356351613998413,0.06596284359693527,0.924285352230072,2.709258821277878,3.499194171646307,0.0010997485369443893,23.23018991813912,0.3105998635292053,0.9902591109275818,0.009697637520730495,0.7461377382278442
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,720,0.1961905062198639,0.6730828881263733,0.06191859394311905,0.8959328532218933,2.7281354504152424,3.5012644799670873,0.0010928935371339321,23.350428104764617,0.3208869695663452,0.957862377166748,0.009149598889052868,0.6711805462837219
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,740,0.18096327781677246,0.6498306393623352,0.05917195603251457,0.872043251991272,2.7460988290232415,2.913204496338792,0.0010900460183620453,19.745516883883255,0.32811424136161804,0.9312260746955872,0.008666339330375195,0.6353139877319336
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,760,0.16962683200836182,0.5940108895301819,0.057413410395383835,0.8538179397583008,2.7637088840554256,2.9172378605161677,0.0010910631390288472,19.85439936317051,0.33336636424064636,0.9112421870231628,0.008256563916802406,0.5642486810684204
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,780,0.15924201905727386,0.5523583292961121,0.05659135803580284,0.8418501019477844,2.781222568333821,2.9218506837536813,0.00109766551759094,19.945911510540903,0.33711546659469604,0.8984524011611938,0.007808886002749205,0.5065000653266907
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,800,0.15033940970897675,0.5146541595458984,0.056591540575027466,0.8362639546394348,2.7985985416185826,2.9264930908314484,0.0011098133400082588,20.02176473821481,0.3396493196487427,0.8928665518760681,0.007417359389364719,0.45216596126556396
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,820,0.14309504628181458,0.4848063588142395,0.057268667966127396,0.8364343643188477,2.8155869391405997,2.931077347736026,0.00112739612814039,20.08210077368339,0.34096720814704895,0.893714427947998,0.0070915669202804565,0.40654677152633667
C3_R2_SHARED_Q_EXECUTION_ANCHOR,13,1379df4696783d47,20260906,840,0.13725842535495758,0.4552752375602722,0.058510251343250275,0.8414533734321594,2.8319739605600907,2.9355826106025145,0.0011500902473926544,20.126711186227823,0.34040510654449463,0.8999752402305603,0.006806914694607258,0.3617810308933258
