cohort,track,prefix,role,stratum,strict_role,candidate,mode,control,control_mode,metric,delta,ci_low,ci_high,paired_inputs,paired_edits,source_images,patients,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,bootstrap_seed,bootstrap_draws
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,base_correct_damage,0.0,0.0,0.0,6,2,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,4,2,2,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,fpr,0.0,0.0,0.0,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,B2,FORCED_ON,B1,FORCED_ON,semantic,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,B2,FORCED_ON,B1,FORCED_ON,base_wrong_became_correct,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,semantic,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,v4_primary,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,base_correct_damage,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,fpr,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,B2,FORCED_ON,B1,FORCED_ON,semantic,0.0,0.0,0.0,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,B2,FORCED_ON,B1,FORCED_ON,v4_primary,0.0,0.0,0.0,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,B2,FORCED_ON,B1,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,B2,FORCED_ON,B1,FORCED_ON,semantic,0.0,0.0,0.0,64,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,B2,FORCED_ON,B1,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,46,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,B2,FORCED_ON,B1,FORCED_ON,semantic,0.03125,0.0,0.09375,32,16,16,UNKNOWN,0.0,0.09375,0.0,0.03333333333333333,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,B2,FORCED_ON,B1,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,13,7,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,cross_family_confirmation,EDIT_TARGET,B2,FORCED_ON,B1,FORCED_ON,semantic,0.0,0.0,0.0,32,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,cross_family_confirmation,EDIT_TARGET,B2,FORCED_ON,B1,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,16,10,10,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,semantic,-0.5625,-0.8125,-0.3125,28,16,9,UNKNOWN,-0.911111111111111,-0.48148148148148145,-0.6428571428571429,-0.5,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,base_correct_damage,0.5625,0.3125,0.8125,27,16,8,UNKNOWN,0.4333333333333333,0.8916666666666666,0.5,0.6428571428571429,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,base_wrong_became_correct,-1.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,fpr,0.0,0.0,0.0,28,16,9,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,semantic,-0.3333333333333333,-0.5666666666666667,-0.13333333333333333,20,15,7,UNKNOWN,-0.738095238095238,-0.3595238095238095,-0.46153846153846156,-0.3,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,base_correct_damage,0.46153846153846156,0.23076923076923078,0.7692307692307693,15,13,6,UNKNOWN,0.4166666666666667,0.7777777777777777,0.4166666666666667,0.5555555555555556,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,base_wrong_became_correct,-0.2,-0.6,0.0,5,5,1,UNKNOWN,,,,,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,fpr,0.0,0.0,0.0,20,15,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,semantic,-0.09443681318681318,-0.1679258241758242,-0.026098901098901103,217,16,43,UNKNOWN,-0.18374930786267996,-0.04482212070874862,-0.11366758241758242,-0.08321886446886446,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,base_correct_damage,0.14285714285714285,0.04568080357142858,0.24263578869047617,129,16,33,UNKNOWN,0.09599116161616161,0.27785984848484835,0.12688492063492063,0.15967261904761904,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,base_wrong_became_correct,0.025421626984126984,-0.02232142857142857,0.07552083333333333,88,16,22,UNKNOWN,-0.09469696969696971,0.056818181818181816,-0.006175595238095239,0.03854166666666667,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,fpr,0.0,0.0,0.0,217,16,43,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,semantic,-0.06015338827838828,-0.11470495650183148,0.0035485347985348033,202,16,41,UNKNOWN,-0.11190621370499418,0.04823098141695699,-0.07129849317349317,-0.04500187312687313,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,base_correct_damage,0.13529942279942278,0.06424208603896102,0.20088372564935064,130,16,31,UNKNOWN,0.0663978494623656,0.21317876344086012,0.11248196248196247,0.15164366883116884,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,base_wrong_became_correct,0.06919642857142856,-0.05654761904761904,0.2105654761904762,72,16,23,UNKNOWN,-0.06066770186335403,0.20082815734989645,0.031994047619047616,0.10044642857142856,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,fpr,0.0,0.0,0.0,202,16,41,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,semantic,0.0,0.0,0.0,32,15,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,base_correct_damage,0.0,0.0,0.0,20,11,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,12,8,4,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,B2,FORCED_ON,B1,FORCED_ON,fpr,0.0,0.0,0.0,32,15,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,v4_primary,0.0,0.0,0.0,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,v4_primary,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.20833333333333334,0.041666666666666664,0.375,23,6,6,UNKNOWN,0.041666666666666664,0.375,0.15,0.25,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,v4_primary,0.20833333333333334,0.041666666666666664,0.375,23,6,6,UNKNOWN,0.041666666666666664,0.375,0.15,0.25,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.20833333333333334,0.041666666666666664,0.375,23,6,6,UNKNOWN,0.041666666666666664,0.375,0.15,0.25,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,fpr,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,39,7,31,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_correct_damage,0.0,0.0,0.0,17,6,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,22,7,18,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,fpr,0.0,0.0,0.0,39,7,31,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,v4_primary,0.0,0.0,0.0,6,2,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_correct_damage,0.0,0.0,0.0,6,2,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,4,2,2,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,fpr,0.0,0.0,0.0,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,v4_primary,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_correct_damage,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,fpr,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,v4_primary,0.0,0.0,0.0,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,64,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,46,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.03125,0.0,0.09375,32,16,16,UNKNOWN,0.0,0.09375,0.0,0.03333333333333333,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,13,7,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,cross_family_confirmation,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,32,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,cross_family_confirmation,EDIT_TARGET,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,16,10,10,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,28,16,9,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_correct_damage,0.0,0.0,0.0,27,16,8,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,fpr,0.0,0.0,0.0,28,16,9,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,20,15,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_correct_damage,0.0,0.0,0.0,15,13,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,5,5,1,UNKNOWN,,,,,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,fpr,0.0,0.0,0.0,20,15,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,semantic,0.0,0.0,0.0,217,16,43,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_correct_damage,0.0,0.0,0.0,129,16,33,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,base_wrong_became_correct,0.0,0.0,0.0,88,16,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,B2,RC_FIXED_OLD16,B1,RC_FIXED_OLD16,fpr,0.0,0.0,0.0,217,16,43,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
