cohort,track,prefix,role,stratum,strict_role,candidate,mode,control,control_mode,metric,delta,ci_low,ci_high,paired_inputs,paired_edits,source_images,patients,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,bootstrap_seed,bootstrap_draws
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E1,FORCED_ON,E0,FORCED_ON,base_correct_damage,0.0,0.0,0.0,45,5,25,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E1,FORCED_ON,E0,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,20,5,15,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E1,FORCED_ON,E0,FORCED_ON,fpr,0.0,0.0,0.0,65,5,34,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E1,FORCED_ON,E0,FORCED_ON,semantic,0.0,0.0,0.0,8,4,4,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E1,FORCED_ON,E0,FORCED_ON,base_correct_damage,0.0,0.0,0.0,3,3,1,UNKNOWN,,,,,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E1,FORCED_ON,E0,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,5,4,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E1,FORCED_ON,E0,FORCED_ON,fpr,0.0,0.0,0.0,8,4,4,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,E1,FORCED_ON,E2,FORCED_ON,semantic,0.0,0.0,0.0,5,5,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,E1,FORCED_ON,E2,FORCED_ON,v4_primary,0.0,0.0,0.0,5,5,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,E1,FORCED_ON,E2,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,5,5,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,E1,FORCED_ON,E2,FORCED_ON,semantic,0.0,0.0,0.0,20,5,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,E1,FORCED_ON,E2,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,20,5,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,E1,FORCED_ON,E2,FORCED_ON,semantic,0.0,0.0,0.0,10,5,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,E1,FORCED_ON,E2,FORCED_ON,base_wrong_became_correct,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,cross_family_confirmation,EDIT_TARGET,E1,FORCED_ON,E2,FORCED_ON,semantic,0.0,0.0,0.0,10,5,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,cross_family_confirmation,EDIT_TARGET,E1,FORCED_ON,E2,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,7,5,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,semantic,0.0,0.0,0.0,6,5,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,base_correct_damage,0.0,0.0,0.0,6,5,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,fpr,0.0,0.0,0.0,6,5,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,semantic,0.0,0.0,0.0,5,5,4,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,base_correct_damage,0.0,0.0,0.0,5,5,4,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,fpr,0.0,0.0,0.0,5,5,4,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,semantic,0.0,0.0,0.0,70,5,39,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,base_correct_damage,0.0,0.0,0.0,39,5,23,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,31,5,18,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,fpr,0.0,0.0,0.0,70,5,39,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,semantic,0.0,0.0,0.0,65,5,34,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,base_correct_damage,0.0,0.0,0.0,45,5,25,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,20,5,15,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,fpr,0.0,0.0,0.0,65,5,34,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,semantic,0.0,0.0,0.0,8,4,4,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,base_correct_damage,0.0,0.0,0.0,3,3,1,UNKNOWN,,,,,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,5,4,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E1,FORCED_ON,E2,FORCED_ON,fpr,0.0,0.0,0.0,8,4,4,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,E2,FORCED_ON,E0,FORCED_ON,semantic,0.0,0.0,0.0,5,5,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,E2,FORCED_ON,E0,FORCED_ON,v4_primary,0.0,0.0,0.0,5,5,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,E2,FORCED_ON,E0,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,5,5,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,E2,FORCED_ON,E0,FORCED_ON,semantic,-0.1,-0.2,0.0,20,5,5,UNKNOWN,-0.2,0.0,-0.125,-0.0625,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,E2,FORCED_ON,E0,FORCED_ON,base_wrong_became_correct,-0.1,-0.2,0.0,20,5,5,UNKNOWN,-0.2,0.0,-0.125,-0.0625,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,E2,FORCED_ON,E0,FORCED_ON,semantic,0.0,0.0,0.0,10,5,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,E2,FORCED_ON,E0,FORCED_ON,base_wrong_became_correct,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,cross_family_confirmation,EDIT_TARGET,E2,FORCED_ON,E0,FORCED_ON,semantic,-0.1,-0.3,0.0,10,5,5,UNKNOWN,-0.3,0.0,-0.125,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,cross_family_confirmation,EDIT_TARGET,E2,FORCED_ON,E0,FORCED_ON,base_wrong_became_correct,-0.1,-0.3,0.0,7,5,5,UNKNOWN,-0.3,0.0,-0.125,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,semantic,0.0,0.0,0.0,6,5,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,base_correct_damage,0.0,0.0,0.0,6,5,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,fpr,0.0,0.0,0.0,6,5,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,semantic,0.4,0.0,0.8,5,5,4,UNKNOWN,0.0,0.75,0.25,0.5,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,base_correct_damage,-0.4,-0.8,0.0,5,5,4,UNKNOWN,-0.75,0.0,-0.5,-0.25,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,fpr,0.0,0.0,0.0,5,5,4,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,semantic,0.0,0.0,0.0,70,5,39,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,base_correct_damage,0.0,0.0,0.0,39,5,23,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,31,5,18,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,fpr,0.0,0.0,0.0,70,5,39,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,semantic,0.0,0.0,0.0,65,5,34,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,base_correct_damage,0.0,0.0,0.0,45,5,25,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,20,5,15,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,fpr,0.0,0.0,0.0,65,5,34,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,semantic,0.0,0.0,0.0,8,4,4,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,base_correct_damage,0.0,0.0,0.0,3,3,1,UNKNOWN,,,,,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,5,4,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E2,FORCED_ON,E0,FORCED_ON,fpr,0.0,0.0,0.0,8,4,4,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,E1,FORCED_ON,B0,FORCED_ON,semantic,-0.4,-0.8,0.0,5,5,5,UNKNOWN,-0.8,0.0,-0.5,-0.25,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,E1,FORCED_ON,B0,FORCED_ON,v4_primary,-0.4,-0.8,0.0,5,5,5,UNKNOWN,-0.8,0.0,-0.5,-0.25,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,E1,FORCED_ON,B0,FORCED_ON,base_wrong_became_correct,-0.4,-0.8,0.0,5,5,5,UNKNOWN,-0.8,0.0,-0.5,-0.25,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,E1,FORCED_ON,B0,FORCED_ON,semantic,-0.4,-0.65,-0.15,20,5,5,UNKNOWN,-0.65,-0.15,-0.5,-0.3125,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,E1,FORCED_ON,B0,FORCED_ON,base_wrong_became_correct,-0.4,-0.65,-0.15,20,5,5,UNKNOWN,-0.65,-0.15,-0.5,-0.3125,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,E1,FORCED_ON,B0,FORCED_ON,semantic,0.0,0.0,0.0,10,5,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,E1,FORCED_ON,B0,FORCED_ON,base_wrong_became_correct,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,cross_family_confirmation,EDIT_TARGET,E1,FORCED_ON,B0,FORCED_ON,semantic,-0.5,-0.8,-0.2,10,5,5,UNKNOWN,-0.8,-0.2,-0.625,-0.375,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,cross_family_confirmation,EDIT_TARGET,E1,FORCED_ON,B0,FORCED_ON,base_wrong_became_correct,-0.7,-1.0,-0.3,7,5,5,UNKNOWN,-1.0,-0.3,-0.875,-0.625,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,semantic,0.6,0.2,1.0,6,5,3,UNKNOWN,0.3333333333333333,1.0,0.3333333333333333,1.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,base_correct_damage,-0.6,-1.0,-0.2,6,5,3,UNKNOWN,-1.0,-0.3333333333333333,-1.0,-0.3333333333333333,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,fpr,0.0,0.0,0.0,6,5,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,semantic,0.6,0.2,1.0,5,5,4,UNKNOWN,0.0,1.0,0.3333333333333333,0.75,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,base_correct_damage,-0.6,-1.0,-0.2,5,5,4,UNKNOWN,-1.0,0.0,-0.75,-0.3333333333333333,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,fpr,0.0,0.0,0.0,5,5,4,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,semantic,0.04285714285714286,-0.1,0.1857142857142857,70,5,39,UNKNOWN,-0.08974358974358974,0.22649572649572652,0.008791208791208783,0.08021978021978023,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,base_correct_damage,-0.3088095238095238,-0.41714285714285715,-0.2,39,5,23,UNKNOWN,-0.49275362318840576,-0.13043478260869565,-0.33999999999999997,-0.2571428571428571,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,base_wrong_became_correct,-0.29047619047619044,-0.5,-0.10714285714285714,31,5,18,UNKNOWN,-0.4259259259259259,-0.05555555555555555,-0.32666666666666666,-0.21904761904761905,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,fpr,0.0,0.0,0.0,70,5,39,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,semantic,0.18461538461538463,0.09230769230769231,0.27692307692307694,65,5,34,UNKNOWN,0.0,0.3480392156862745,0.14615384615384616,0.2217948717948718,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,base_correct_damage,-0.3923232323232323,-0.4666666666666666,-0.3179797979797979,45,5,25,UNKNOWN,-0.6066666666666667,-0.24,-0.42666666666666664,-0.34454545454545454,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,base_wrong_became_correct,-0.29047619047619044,-0.5238095238095238,-0.05714285714285714,20,5,15,UNKNOWN,-0.4,0.0,-0.3904761904761905,-0.16666666666666666,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,fpr,0.0,0.0,0.0,65,5,34,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,semantic,-0.5,-0.5,-0.5,8,4,4,UNKNOWN,-1.0,0.0,-0.875,-0.125,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,base_correct_damage,0.0,0.0,0.0,3,3,1,UNKNOWN,,,,,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,base_wrong_became_correct,-0.875,-1.0,-0.625,5,4,3,UNKNOWN,-1.0,0.0,-1.0,-0.5,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,E1,FORCED_ON,B0,FORCED_ON,fpr,0.0,0.0,0.0,8,4,4,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
