cohort,track,prefix,role,stratum,strict_role,candidate,mode,control,control_mode,metric,delta,ci_low,ci_high,paired_inputs,paired_edits,source_images,patients,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,bootstrap_seed,bootstrap_draws
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,v4_primary,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,semantic,1.0,1.0,1.0,22,6,22,UNKNOWN,1.0,1.0,1.0,1.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,v4_primary,1.0,1.0,1.0,22,6,22,UNKNOWN,1.0,1.0,1.0,1.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,base_wrong_became_correct,1.0,1.0,1.0,22,6,22,UNKNOWN,1.0,1.0,1.0,1.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,C1,FORCED_ON,C0,FORCED_ON,semantic,-0.7361111111111112,-0.9583333333333334,-0.4166666666666667,23,6,6,UNKNOWN,-0.9583333333333334,-0.4166666666666667,-0.8833333333333333,-0.6833333333333333,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,C1,FORCED_ON,C0,FORCED_ON,v4_primary,-0.7361111111111112,-0.9583333333333334,-0.4166666666666667,23,6,6,UNKNOWN,-0.9583333333333334,-0.4166666666666667,-0.8833333333333333,-0.6833333333333333,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,C1,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,-0.7361111111111112,-0.9583333333333334,-0.4166666666666667,23,6,6,UNKNOWN,-0.9583333333333334,-0.4166666666666667,-0.8833333333333333,-0.6833333333333333,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,semantic,-0.20833333333333334,-0.375,-0.041666666666666664,23,6,6,UNKNOWN,-0.375,-0.041666666666666664,-0.25,-0.15,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,v4_primary,-0.20833333333333334,-0.375,-0.041666666666666664,23,6,6,UNKNOWN,-0.375,-0.041666666666666664,-0.25,-0.15,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,-0.20833333333333334,-0.375,-0.041666666666666664,23,6,6,UNKNOWN,-0.375,-0.041666666666666664,-0.25,-0.15,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,semantic,0.5277777777777778,0.19444444444444442,0.7916666666666666,23,6,6,UNKNOWN,0.19444444444444442,0.7916666666666666,0.43333333333333335,0.6833333333333333,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,v4_primary,0.5277777777777778,0.19444444444444442,0.7916666666666666,23,6,6,UNKNOWN,0.19444444444444442,0.7916666666666666,0.43333333333333335,0.6833333333333333,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2G,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,base_wrong_became_correct,0.5277777777777778,0.19444444444444442,0.7916666666666666,23,6,6,UNKNOWN,0.19444444444444442,0.7916666666666666,0.43333333333333335,0.6833333333333333,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,C1,FORCED_ON,C0,FORCED_ON,semantic,-0.9285714285714286,-1.0,-0.7857142857142857,24,7,6,UNKNOWN,-1.0,-0.75,-1.0,-0.9,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,C1,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,-0.9285714285714286,-1.0,-0.7857142857142857,24,7,6,UNKNOWN,-1.0,-0.75,-1.0,-0.9,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,semantic,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,semantic,0.9285714285714286,0.7857142857142857,1.0,24,7,6,UNKNOWN,0.75,1.0,0.9,1.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,base_wrong_became_correct,0.9285714285714286,0.7857142857142857,1.0,24,7,6,UNKNOWN,0.75,1.0,0.9,1.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,semantic,-0.09523809523809523,-0.23809523809523808,0.0,16,7,13,UNKNOWN,-0.23076923076923078,0.0,-0.14285714285714285,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,-0.09523809523809523,-0.23809523809523808,0.0,16,7,13,UNKNOWN,-0.23076923076923078,0.0,-0.14285714285714285,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,fpr,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,semantic,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,fpr,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,semantic,0.09523809523809523,0.0,0.23809523809523808,16,7,13,UNKNOWN,0.0,0.23076923076923078,0.0,0.14285714285714285,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,base_wrong_became_correct,0.09523809523809523,0.0,0.23809523809523808,16,7,13,UNKNOWN,0.0,0.23076923076923078,0.0,0.14285714285714285,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,fpr,0.0,0.0,0.0,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,semantic,0.011904761904761902,-0.08333333333333334,0.09523809523809523,39,7,31,UNKNOWN,-0.12903225806451613,0.16129032258064516,-0.03571428571428571,0.047619047619047616,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,base_correct_damage,-0.14444444444444443,-0.27777777777777773,-0.03333333333333333,17,6,13,UNKNOWN,-0.38461538461538464,0.0,-0.2,-0.03333333333333333,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,-0.21428571428571427,-0.5,0.0,22,7,18,UNKNOWN,-0.2777777777777778,0.1111111111111111,-0.2619047619047619,-0.08333333333333333,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,fpr,0.0,0.0,0.0,39,7,31,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,semantic,0.11904761904761904,0.023809523809523808,0.23809523809523808,39,7,31,UNKNOWN,-0.08064516129032258,0.25806451612903225,0.07142857142857142,0.16666666666666666,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,base_correct_damage,-0.22777777777777777,-0.36666666666666664,-0.08888888888888889,17,6,13,UNKNOWN,-0.38461538461538464,0.0,-0.3111111111111111,-0.11666666666666667,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,-0.09047619047619047,-0.45238095238095244,0.21904761904761902,22,7,18,UNKNOWN,-0.2222222222222222,0.2777777777777778,-0.18571428571428572,0.06111111111111111,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,fpr,0.0,0.0,0.0,39,7,31,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,semantic,0.10714285714285714,0.03571428571428571,0.17857142857142858,39,7,31,UNKNOWN,0.0,0.17204301075268816,0.05952380952380952,0.11904761904761904,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,base_correct_damage,-0.08333333333333333,-0.25,0.0,17,6,13,UNKNOWN,-0.07692307692307693,0.0,-0.16666666666666666,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,base_wrong_became_correct,0.1238095238095238,0.028571428571428574,0.23809523809523808,22,7,18,UNKNOWN,0.0,0.2777777777777778,0.028571428571428574,0.17142857142857143,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,fpr,0.0,0.0,0.0,39,7,31,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,semantic,0.2,0.0,0.4,10,2,5,UNKNOWN,-0.4,0.8,0.0,0.375,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,v4_primary,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,2,3,UNKNOWN,0.0,1.0,0.5,1.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,base_correct_damage,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,6,2,3,UNKNOWN,-1.0,0.0,-1.0,-0.5,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,-0.5,-1.0,0.0,4,2,2,UNKNOWN,-0.5,-0.5,-0.5,-0.5,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,fpr,0.0,0.0,0.0,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,semantic,0.0,0.0,0.0,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,v4_primary,0.0,0.0,0.0,6,2,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,base_correct_damage,0.0,0.0,0.0,6,2,3,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,4,2,2,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,fpr,0.0,0.0,0.0,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,semantic,-0.2,-0.4,0.0,10,2,5,UNKNOWN,-0.8,0.4,-0.375,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,v4_primary,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,6,2,3,UNKNOWN,-1.0,0.0,-1.0,-0.5,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,base_correct_damage,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,2,3,UNKNOWN,0.0,1.0,0.5,1.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,base_wrong_became_correct,0.5,0.0,1.0,4,2,2,UNKNOWN,0.5,0.5,0.5,0.5,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,fpr,0.0,0.0,0.0,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,C1,FORCED_ON,C0,FORCED_ON,semantic,-1.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,C1,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,-1.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,semantic,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,semantic,1.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,native,NATIVE_DIAGNOSTIC,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,base_wrong_became_correct,1.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,semantic,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,v4_primary,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,base_correct_damage,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,C1,FORCED_ON,C0,FORCED_ON,fpr,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,semantic,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,v4_primary,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,base_correct_damage,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,C2,FORCED_ON,C0,FORCED_ON,fpr,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,semantic,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,v4_primary,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,base_correct_damage,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_OLD_STAGE3_COMMON7,A,0,formal_development,T2L,STRICT_BASE,C2,FORCED_ON,C1,FORCED_ON,fpr,0.0,,,2,1,1,UNKNOWN,,,,,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,C1,FORCED_ON,C0,FORCED_ON,semantic,-0.6875,-0.875,-0.4375,16,16,16,UNKNOWN,-0.875,-0.4375,-0.7333333333333333,-0.6666666666666666,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,C1,FORCED_ON,C0,FORCED_ON,v4_primary,-0.6875,-0.875,-0.4375,16,16,16,UNKNOWN,-0.875,-0.4375,-0.7333333333333333,-0.6666666666666666,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,C1,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,-0.6875,-0.875,-0.4375,16,16,16,UNKNOWN,-0.875,-0.4375,-0.7333333333333333,-0.6666666666666666,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,semantic,0.0,0.0,0.0,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,v4_primary,0.0,0.0,0.0,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,semantic,0.6875,0.4375,0.875,16,16,16,UNKNOWN,0.4375,0.875,0.6666666666666666,0.7333333333333333,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,v4_primary,0.6875,0.4375,0.875,16,16,16,UNKNOWN,0.4375,0.875,0.6666666666666666,0.7333333333333333,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,base_wrong_became_correct,0.6875,0.4375,0.875,16,16,16,UNKNOWN,0.4375,0.875,0.6666666666666666,0.7333333333333333,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,C1,FORCED_ON,C0,FORCED_ON,semantic,-0.5,-0.6875,-0.3125,64,16,16,UNKNOWN,-0.6875,-0.3125,-0.5333333333333333,-0.4666666666666667,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,C1,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,-0.640625,-0.828125,-0.4375,46,16,16,UNKNOWN,-0.828125,-0.4375,-0.6833333333333333,-0.6166666666666667,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,semantic,0.0,0.0,0.0,64,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,46,16,16,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,semantic,0.5,0.3125,0.6875,64,16,16,UNKNOWN,0.3125,0.6875,0.4666666666666667,0.5333333333333333,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,base_wrong_became_correct,0.640625,0.4375,0.828125,46,16,16,UNKNOWN,0.4375,0.828125,0.6166666666666667,0.6833333333333333,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,C1,FORCED_ON,C0,FORCED_ON,semantic,-0.15625,-0.34375,0.0,32,16,16,UNKNOWN,-0.34375,0.0,-0.16666666666666666,-0.1,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,C1,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,-0.35714285714285715,-0.7142857142857143,-0.07142857142857142,13,7,7,UNKNOWN,-0.7142857142857143,-0.07142857142857142,-0.4166666666666667,-0.25,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,semantic,-0.03125,-0.09375,0.0,32,16,16,UNKNOWN,-0.09375,0.0,-0.03333333333333333,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,C2,FORCED_ON,C0,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,13,7,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,semantic,0.125,-0.03125,0.3125,32,16,16,UNKNOWN,-0.03125,0.3125,0.06666666666666667,0.16666666666666666,20260908,10000
APR_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,C2,FORCED_ON,C1,FORCED_ON,base_wrong_became_correct,0.35714285714285715,0.07142857142857142,0.7142857142857143,13,7,7,UNKNOWN,0.07142857142857142,0.7142857142857143,0.25,0.4166666666666667,20260908,10000
