cohort,edit,condition,H_ce,U_kl,elapsed_seconds,grad_norm,pair_loss,pos_ce,step
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,2.822561740875244,0.0005841428064741194,0.0,0.0001474782584409695,1
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,3.783196210861206,0.00033011866617016494,0.0,0.00010074079182231799,2
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,4.127041816711426,0.00034776717075146735,0.0,0.000109024560515536,3
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,4.469724893569946,0.00038058837526477873,0.0,0.00011161742440890521,4
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,4.685307264328003,0.000508018652908504,0.0,0.00013800287706544623,5
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,4.90313982963562,0.00030572773539461195,0.0,9.624117592466064e-05,6
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,5.125733375549316,0.0003542404156178236,0.0,0.00010507623665034771,7
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,5.34857177734375,0.0003505730419419706,0.0,0.00010740096331574023,8
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,5.564432382583618,0.0005121911526657641,0.0,0.00013409942766884342,9
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,5.784887790679932,0.0002964311861433089,0.0,9.278452125727199e-05,10
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,6.003648042678833,0.0003402504662517458,0.0,0.00010209638639935292,11
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,6.221915006637573,0.0003261528618168086,0.0,0.00010431682312628254,12
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,6.434967279434204,0.0004859542241320014,0.0,0.00013103032324579544,13
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,6.651952028274536,0.00029166456079110503,0.0,9.105619392357767e-05,14
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,6.8782336711883545,0.000331531889969483,0.0,0.00010001046757679433,15
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,7.098362445831299,0.0003214808239135891,0.0,0.00010169452798436396,16
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,7.318814516067505,0.0004551364399958402,0.0,0.00012748442168231122,17
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,7.53546142578125,0.0002733978326432407,0.0,8.844878902891651e-05,18
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,7.756964921951294,0.00031802611192688346,0.0,9.714980114949867e-05,19
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,7.979182958602905,0.00030881440034136176,0.0,9.922123717842624e-05,20
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,8.22369909286499,0.00045755848987028003,0.0,0.0001242365178768523,21
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,8.435955286026001,0.00026797730242833495,0.0,8.657146099722013e-05,22
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,8.652133464813232,0.0002973032824229449,0.0,9.548110028845258e-05,23
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,8.868764877319336,0.0003019487776327878,0.0,9.746311479830183e-05,24
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,9.084864616394043,0.00044987574801780283,0.0,0.00012203153892187402,25
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,9.295866250991821,0.00026860498473979533,0.0,8.539440023014322e-05,26
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,9.517443418502808,0.0002853631158359349,0.0,9.381239215144888e-05,27
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,9.740538597106934,0.0003010379441548139,0.0,9.64350656431634e-05,28
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,9.962532997131348,0.00042685799417085946,0.0,0.0001204969739774242,29
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,10.185516357421875,0.00025577942142263055,0.0,8.444081686320715e-05,30
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,10.408168315887451,0.0002760948846116662,0.0,9.273962496081367e-05,31
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,10.606342315673828,0.0002846243150997907,0.0,9.476629202254117e-05,32
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,10.784852266311646,0.0004087836423423141,0.0,0.0001184409084089566,33
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,10.962393283843994,0.000249023869400844,0.0,8.289124161819927e-05,34
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,11.13955044746399,0.00027461396530270576,0.0,9.144334762822837e-05,35
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,11.318164587020874,0.0002811817976180464,0.0,9.434908861294389e-05,36
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,11.498151302337646,0.0003889075596816838,0.0,0.00011686158541124314,37
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,11.676618337631226,0.0002476678928360343,0.0,8.223564509535208e-05,38
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,11.855322360992432,0.0002775351167656481,0.0,9.074305853573605e-05,39
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,12.034120082855225,0.0002839231165125966,0.0,9.366368249175139e-05,40
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,12.221042156219482,0.00040307847666554153,0.0,0.00011534187069628388,41
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,12.399686813354492,0.00024377123918384314,0.0,8.12224461697042e-05,42
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,12.578051567077637,0.0002701732737477869,0.0,8.97298741620034e-05,43
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,12.756070137023926,0.00028437867877073586,0.0,9.317198055214249e-05,44
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,12.935690641403198,0.0003885500773321837,0.0,0.00011449260637164116,45
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,13.11466908454895,0.00024065493198577315,0.0,8.077544771367684e-05,46
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,13.292788028717041,0.00026080221869051456,0.0,8.913389319786802e-05,47
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,13.471587181091309,0.0002723315265029669,0.0,9.254619726561941e-05,48
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,13.650978803634644,0.00040113271097652614,0.0,0.00011364336023689248,49
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,13.828922033309937,0.00024444659356959164,0.0,8.052215343923308e-05,50
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,14.008288621902466,0.00026276151766069233,0.0,8.888059892342426e-05,51
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,14.18698000907898,0.00028425606433302164,0.0,9.227799091604538e-05,52
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,14.368356704711914,0.0003929233062081039,0.0,0.000112928213638952,53
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,14.548049688339233,0.00023721411707811058,0.0,8.049235111684538e-05,54
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,14.729041814804077,0.00025831605307757854,0.0,8.898492160369642e-05,55
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,14.907429456710815,0.0002651851100381464,0.0,9.235250035999343e-05,56
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,15.08678650856018,0.00039417832158505917,0.0,0.00011227268987568095,57
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,15.26595950126648,0.00023595686070621014,0.0,8.058174353209324e-05,58
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,15.445509672164917,0.0002473355852998793,0.0,8.928293755161576e-05,59
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,15.623626470565796,0.00027813564520329237,0.0,9.259090802515857e-05,60
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,15.810783386230469,0.0003761682310141623,0.0,0.00011231747703277506,61
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,15.989546775817871,0.000232522317674011,0.0,8.141614307533018e-05,62
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,16.16830277442932,0.00024773794575594366,0.0,9.013225644594058e-05,63
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,16.348453998565674,0.0002599692379590124,0.0,9.363391291117296e-05,64
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,16.52822470664978,0.0003896380076184869,0.0,0.00011336047828081064,65
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,16.707331895828247,0.00023805280216038227,0.0,8.283162969746627e-05,66
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,16.888079404830933,0.0002551369834691286,0.0,9.177123138215393e-05,67
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,17.06862759590149,0.00026855923351831734,0.0,9.469181168242358e-05,68
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,17.24724578857422,0.00037756975507363677,0.0,0.00011485046707093716,69
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,17.425350427627563,0.00024651383864693344,0.0,8.430671005044132e-05,70
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,17.605775833129883,0.0002650854003150016,0.0,9.364858851768076e-05,71
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,17.785560369491577,0.00026281678583472967,0.0,9.598806718713604e-05,72
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,17.963744163513184,0.0004083639942109585,0.0,0.00011578912017284892,73
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,18.142236471176147,0.00024717964697629213,0.0,8.469408567179926e-05,74
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,18.322171211242676,0.0002644300111569464,0.0,9.467664494877681e-05,75
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,18.50417709350586,0.0002744700468610972,0.0,9.697140922071412e-05,76
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,18.68327260017395,0.0003921117458958179,0.0,0.00011659365554805845,77
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,18.862725019454956,0.0002392342285020277,0.0,8.564765812479891e-05,78
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,19.042479991912842,0.00027029638295061886,0.0,9.552588016958907e-05,79
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,19.220770359039307,0.0002732491120696068,0.0,9.798456085263751e-05,80
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,19.411624670028687,0.0003850685607176274,0.0,0.00011765145973186009,81
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,19.590217113494873,0.00023704487830400467,0.0,8.661610263516195e-05,82
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,19.769304752349854,0.0002969493216369301,0.0,9.682208474259824e-05,83
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,19.94787049293518,0.00028821182786487043,0.0,9.793983554118313e-05,84
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,20.127960681915283,0.0004078691126778722,0.0,0.000117845120257698,85
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,20.307760000228882,0.0002431080210953951,0.0,8.664586857776158e-05,86
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,20.486688137054443,0.00028451651451177895,0.0,9.680717994342558e-05,87
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,20.665322065353394,0.0002876207872759551,0.0,9.804411820368841e-05,88
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,20.84578537940979,0.0004128650180064142,0.0,0.00011788979463744909,89
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,21.026443004608154,0.00024397576635237783,0.0,8.624355905340053e-05,90
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,21.20477318763733,0.00028469812241382897,0.0,9.649429193814285e-05,91
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,21.400597095489502,0.0002998804848175496,0.0,9.726934877107851e-05,92
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,21.623554468154907,0.0004056363250128925,0.0,0.00011745769734261557,93
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,21.83896493911743,0.00023434559989254922,0.0,8.567736222175881e-05,94
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,22.05720019340515,0.0002563048910815269,0.0,9.565994696458802e-05,95
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,22.270607948303223,0.0002746776444837451,0.0,9.636047252570279e-05,96
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,22.481369972229004,0.0004641661362256855,0.0,0.00011608698696363717,97
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,22.694278717041016,0.00023011182202026248,0.0,8.366588008357212e-05,98
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,22.911699056625366,0.0002664921630639583,0.0,9.378257527714595e-05,99
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,23.12995171546936,0.00026966477162204683,0.0,9.424471500096843e-05,100
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,23.356931447982788,0.0004414299037307501,0.0,0.00011298793833702803,101
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,23.57478427886963,0.0002258362073916942,0.0,8.186295963241719e-05,102
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,23.788782358169556,0.0002611761156003922,0.0,9.154761210083961e-05,103
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,24.00793480873108,0.0002654043782968074,0.0,9.193524601869285e-05,104
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,24.23179340362549,0.0003746166476048529,0.0,0.00010898005348281004,105
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,24.45436453819275,0.00022918700415175408,0.0,7.959815047797747e-05,106
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,24.67685079574585,0.0002560839639045298,0.0,8.905935465008952e-05,107
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,24.89863896369934,0.0002716100716497749,0.0,8.865729978424497e-05,108
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,25.1223201751709,0.0003648170386441052,0.0,0.00010538933202042244,109
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,25.334445238113403,0.00023030508600641042,0.0,7.792933320160955e-05,110
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,25.547029495239258,0.00026046819402836263,0.0,8.734589573577978e-05,111
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,25.759358882904053,0.00025717527023516595,0.0,8.737592361285351e-05,112
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,25.973909854888916,0.0003466113703325391,0.0,0.0001037653346429579,113
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,26.19312620162964,0.00021943627507425845,0.0,7.673735672142357e-05,114
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,26.40734553337097,0.00025009652017615736,0.0,8.677970618009567e-05,115
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,26.626819610595703,0.0002484719443600625,0.0,8.672035255585797e-05,116
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,26.848695039749146,0.0003349148319102824,0.0,0.00010315449981135316,117
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,27.07286548614502,0.00022176062338985503,0.0,7.642445416422561e-05,118
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,27.28925609588623,0.00024595673312433064,0.0,8.639233783469535e-05,119
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,27.506783485412598,0.00025263510178774595,0.0,8.612436795374379e-05,120
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,27.733389377593994,0.00037479170714505017,0.0,0.00010328861026209779,121
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,27.951970100402832,0.00022899970645084977,0.0,7.634994108229876e-05,122
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,28.170991897583008,0.00025751383509486914,0.0,8.670522583997808e-05,123
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,28.386617422103882,0.00024123300681822002,0.0,8.603495734860189e-05,124
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,28.600054264068604,0.0003413765807636082,0.0,0.00010291610306012444,125
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,28.816754817962646,0.00022671774786431342,0.0,7.602210826007649e-05,126
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,29.03374433517456,0.0002526813477743417,0.0,8.652638280182146e-05,127
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,29.24693012237549,0.0002514063671696931,0.0,8.56177430250682e-05,128
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,29.464393615722656,0.00036284970701672137,0.0,0.00010273726002196781,129
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,29.680956602096558,0.00021533675317186862,0.0,7.597734656883404e-05,130
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,29.904065132141113,0.0002507136086933315,0.0,8.609424185124226e-05,131
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,30.116689920425415,0.00023776992748025805,0.0,8.506641097483225e-05,132
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,30.33601188659668,0.0003746117290575057,0.0,0.0001020816489472054,133
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,30.559957027435303,0.0002173969551222399,0.0,7.536641351180151e-05,134
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,30.775391817092896,0.00023990015324670821,0.0,8.557272667530924e-05,135
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,30.99573254585266,0.00022591708693653345,0.0,8.429158697254024e-05,136
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,31.214004516601562,0.00040636828634887934,0.0,0.00010142601240659133,137
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,31.43032431602478,0.00021354311320465058,0.0,7.415949221467599e-05,138
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,31.644295930862427,0.00024360118550248444,0.0,8.478299787384458e-05,139
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,31.866159439086914,0.00023649526701774448,0.0,8.284628711408004e-05,140
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,32.09649610519409,0.0004021192144136876,0.0,9.905699334922247e-05,141
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,32.31660580635071,0.00021054569515399635,0.0,7.281846774276346e-05,142
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,32.53748393058777,0.00023596973915118724,0.0,8.338242696481757e-05,143
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,32.757694244384766,0.00021543697221204638,0.0,8.174368122126907e-05,144
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,32.9749596118927,0.00039892306085675955,0.0,9.767133087734692e-05,145
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,33.191723108291626,0.00020724326896015555,0.0,7.217771781142801e-05,146
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,33.40997314453125,0.00022462992637883872,0.0,8.281624468509108e-05,147
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,33.62946557998657,0.00021689118875656277,0.0,8.02239119366277e-05,148
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,33.851863861083984,0.0003438242129050195,0.0,9.546624642098323e-05,149
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,34.07710838317871,0.0001957683707587421,0.0,7.104532051016577e-05,150
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,34.28899574279785,0.00021825949079357088,0.0,8.19967535790056e-05,151
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,34.507288455963135,0.00020952786144334823,0.0,7.895742237451486e-05,152
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,34.72408699989319,0.0003020350413862616,0.0,9.425938333151862e-05,153
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,34.93542766571045,0.00020010473963338882,0.0,7.071750587783754e-05,154
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,35.15039300918579,0.00023200924624688923,0.0,8.159447679645382e-05,155
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,35.370912075042725,0.00021455282694660127,0.0,7.831669790903106e-05,156
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,35.584943532943726,0.0003330324252601713,0.0,9.346970182377845e-05,157
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,35.803191900253296,0.00019698218966368586,0.0,6.991288319113664e-05,158
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,36.02595591545105,0.00023187705664895475,0.0,8.131134381983429e-05,159
SLAKE_STAGE2_BANK16,101,F0,0.0,0.0,36.2487256526947,0.00020800037600565702,0.0,7.781007661833428e-05,160
SLAKE_STAGE2_BANK16,101,F1,3.065782070159912,0.8785842061042786,0.7493934631347656,5.1321187019348145,0.0,0.0001474782584409695,1
SLAKE_STAGE2_BANK16,101,F1,2.675135374069214,0.016569282859563828,1.38020920753479,5.550473213195801,0.0,0.00010501684300834313,2
SLAKE_STAGE2_BANK16,101,F1,2.5968270301818848,0.09359800070524216,2.148913860321045,5.564025402069092,0.0,0.0001162505395768676,3
SLAKE_STAGE2_BANK16,101,F1,2.4767770767211914,0.32178160548210144,2.8655762672424316,5.662553787231445,0.0,0.0001235515192092862,4
SLAKE_STAGE2_BANK16,101,F1,2.6872382164001465,0.30945050716400146,3.2995738983154297,5.459267616271973,0.0,0.00015933708345983177,5
SLAKE_STAGE2_BANK16,101,F1,2.2966697216033936,0.015682533383369446,3.7266337871551514,5.7302565574646,0.0,0.00011745715164579451,6
SLAKE_STAGE2_BANK16,101,F1,2.1958847045898438,0.7981058955192566,4.156275033950806,5.774696350097656,0.0,0.00012959954619873315,7
SLAKE_STAGE2_BANK16,101,F1,2.07515549659729,0.08551288396120071,4.605157375335693,5.745401382446289,0.0,0.00013853931159246713,8
SLAKE_STAGE2_BANK16,101,F1,2.2948060035705566,0.2623191475868225,5.040018320083618,5.693708896636963,0.0,0.00018241309589939192,9
SLAKE_STAGE2_BANK16,101,F1,1.895185112953186,0.0819273516535759,5.485066890716553,5.783430576324463,0.0,0.000139610368933063,10
SLAKE_STAGE2_BANK16,101,F1,1.7764743566513062,0.014987844042479992,5.927752733230591,5.6607584953308105,0.0,0.0001530041772639379,11
SLAKE_STAGE2_BANK16,101,F1,1.994072675704956,0.7264794111251831,6.35250186920166,5.684675693511963,0.0,0.0001653700674069114,12
SLAKE_STAGE2_BANK16,101,F1,1.5950963497161865,0.07686727494001389,6.8086278438568115,5.551011085510254,0.0,0.0002225435309810564,13
SLAKE_STAGE2_BANK16,101,F1,1.484928846359253,0.6964004635810852,7.240590333938599,5.298694133758545,0.0,0.0001782230319804512,14
SLAKE_STAGE2_BANK16,101,F1,1.7026920318603516,0.014263849705457687,7.672804355621338,5.322951316833496,0.0,0.0001926448749145493,15
SLAKE_STAGE2_BANK16,101,F1,1.3104543685913086,0.1874500811100006,8.11932110786438,4.828452110290527,0.0,0.00020897206559311599,16
SLAKE_STAGE2_BANK16,101,F1,1.5260194540023804,0.014077813364565372,8.555491924285889,4.876331329345703,0.0,0.0002908478127210401,17
SLAKE_STAGE2_BANK16,101,F1,1.1653553247451782,0.1678919643163681,8.984718084335327,4.353417873382568,0.0,0.00024143675545929,18
SLAKE_STAGE2_BANK16,101,F1,1.0845146179199219,0.6204506158828735,9.423449993133545,4.011869430541992,0.0,0.0002544306335039437,19
SLAKE_STAGE2_BANK16,101,F1,1.2990124225616455,0.06366351991891861,9.862935543060303,4.243462562561035,0.0,0.00027531213709153235,20
SLAKE_STAGE2_BANK16,101,F1,0.9680846929550171,0.1417405754327774,10.322404623031616,3.7873117923736572,0.0,0.00039231246046256274,21
SLAKE_STAGE2_BANK16,101,F1,0.902889609336853,0.059937383979558945,10.769871473312378,3.4922733306884766,0.0,0.0003332881460664794,22
SLAKE_STAGE2_BANK16,101,F1,0.8514909744262695,0.5637344121932983,11.20095944404602,3.582801580429077,0.0,0.0003376515960553661,23
SLAKE_STAGE2_BANK16,101,F1,1.043274998664856,0.013093949295580387,11.621894121170044,3.852666139602661,0.0,0.00036442256532609463,24
SLAKE_STAGE2_BANK16,101,F1,0.743554949760437,0.01289265789091587,12.04748821258545,3.4101405143737793,0.0,0.0005193150864215568,25
SLAKE_STAGE2_BANK16,101,F1,0.923963189125061,0.054553113877773285,12.505545139312744,3.7221124172210693,0.0,0.0004473188746487722,26
SLAKE_STAGE2_BANK16,101,F1,0.6443792581558228,0.5163536667823792,12.932862281799316,3.029446840286255,0.0,0.0004349382797954604,27
SLAKE_STAGE2_BANK16,101,F1,0.5961962938308716,0.09897202253341675,13.357181787490845,2.934199094772339,0.0,0.0004616676742443815,28
SLAKE_STAGE2_BANK16,101,F1,0.5407633781433105,0.05119207873940468,13.797177076339722,3.0353734493255615,0.0,0.0006611245917156339,29
SLAKE_STAGE2_BANK16,101,F1,0.6971874833106995,0.09127885103225708,14.218257665634155,3.415314197540283,0.0,0.0005722722562495619,30
SLAKE_STAGE2_BANK16,101,F1,0.4464118480682373,0.012376881204545498,14.658931016921997,2.7921178340911865,0.0,0.0005401439557317644,31
SLAKE_STAGE2_BANK16,101,F1,0.41895753145217896,0.46974849700927734,15.087802410125732,2.504634380340576,0.0,0.0005691064288839698,32
SLAKE_STAGE2_BANK16,101,F1,0.5390164256095886,0.04790538176894188,15.532349824905396,3.0960910320281982,0.0,0.0008204077603295445,33
SLAKE_STAGE2_BANK16,101,F1,0.4896623194217682,0.012084710411727428,15.967368125915527,2.963576316833496,0.0,0.0007084708486218005,34
SLAKE_STAGE2_BANK16,101,F1,0.28301966190338135,0.07710248231887817,16.39340376853943,2.158834218978882,0.0,0.0006590638367924839,35
SLAKE_STAGE2_BANK16,101,F1,0.27127519249916077,0.44196170568466187,16.815765857696533,1.94998300075531,0.0,0.0006971249240450561,36
SLAKE_STAGE2_BANK16,101,F1,0.21729163825511932,0.012072893790900707,17.25143074989319,1.7849230766296387,0.0,0.0010064552479889244,37
SLAKE_STAGE2_BANK16,101,F1,0.21118585765361786,0.07164504379034042,17.683449268341064,1.6373436450958252,0.0,0.0008641279127914459,38
SLAKE_STAGE2_BANK16,101,F1,0.28071242570877075,0.044479891657829285,18.118845224380493,2.1166350841522217,0.0,0.0008111111237667501,39
SLAKE_STAGE2_BANK16,101,F1,0.1616906225681305,0.42011579871177673,18.5509774684906,1.3375470638275146,0.0,0.000854366080602631,40
SLAKE_STAGE2_BANK16,101,F1,0.21749277412891388,0.06815266609191895,18.998756170272827,1.7420612573623657,0.0,0.0012431553332135081,41
SLAKE_STAGE2_BANK16,101,F1,0.105226531624794,0.043366920202970505,19.44514513015747,0.9483314752578735,0.0,0.001069767662556842,42
SLAKE_STAGE2_BANK16,101,F1,0.09060057997703552,0.41048869490623474,19.875039100646973,0.8223336338996887,0.0,0.0010181645047850907,43
SLAKE_STAGE2_BANK16,101,F1,0.1470353901386261,0.012128974311053753,20.289194107055664,1.2675243616104126,0.0,0.0010590216261334717,44
SLAKE_STAGE2_BANK16,101,F1,0.0782540962100029,0.06619565188884735,20.708333015441895,0.7254084348678589,0.0,0.0015379483811557293,45
SLAKE_STAGE2_BANK16,101,F1,0.11354311555624008,0.40598219633102417,21.140493392944336,1.025852918624878,0.0,0.0013333085807971656,46
SLAKE_STAGE2_BANK16,101,F1,0.05890807509422302,0.012393202632665634,21.56551432609558,0.5652155876159668,0.0,0.0013467405224218965,47
SLAKE_STAGE2_BANK16,101,F1,0.044002752751111984,0.04293569177389145,22.011056661605835,0.41057369112968445,0.0,0.0013718915870413184,48
SLAKE_STAGE2_BANK16,101,F1,0.038428209722042084,0.04305201396346092,22.44880986213684,0.35865435004234314,0.0,0.0019804274197667837,49
