cohort,track,prefix,role,stratum,strict_role,candidate,mode,control,control_mode,metric,delta,ci_low,ci_high,paired_inputs,paired_edits,source_images,patients,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,bootstrap_seed,bootstrap_draws
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,F2,FORCED_ON,F1,FORCED_ON,fpr,0.0,0.0,0.0,19,14,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,F2,FORCED_ON,F1,FORCED_ON,semantic,0.0,-0.015384615384615385,0.015384615384615385,204,15,43,UNKNOWN,-0.01744186046511628,0.009966777408637873,-0.005128205128205128,0.005128205128205128,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,F2,FORCED_ON,F1,FORCED_ON,base_correct_damage,0.006666666666666667,0.0,0.020000000000000004,119,15,33,UNKNOWN,0.0,0.022727272727272728,0.0,0.007407407407407407,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,F2,FORCED_ON,F1,FORCED_ON,base_wrong_became_correct,0.009523809523809523,0.0,0.02857142857142857,85,15,22,UNKNOWN,0.0,0.01948051948051948,0.0,0.01111111111111111,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,F2,FORCED_ON,F1,FORCED_ON,fpr,0.0,0.0,0.0,204,15,43,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,F2,FORCED_ON,F1,FORCED_ON,semantic,0.005128205128205128,0.0,0.015384615384615385,190,15,41,UNKNOWN,0.0,0.009146341463414634,0.0,0.005555555555555555,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,F2,FORCED_ON,F1,FORCED_ON,base_correct_damage,-0.007407407407407407,-0.02222222222222222,0.0,123,15,31,UNKNOWN,-0.012096774193548387,0.0,-0.008333333333333333,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,F2,FORCED_ON,F1,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,67,15,22,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,F2,FORCED_ON,F1,FORCED_ON,fpr,0.0,0.0,0.0,190,15,41,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,F2,FORCED_ON,F1,FORCED_ON,semantic,0.0,0.0,0.0,27,14,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
